train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.83076924	0.46666667	0.96840237	0.63333333	0.42802233	0.60212988	0.20134682	-1.0	-1.0	-1.0	-1.0	5.36517048	36.0	0.0	1.0
0.74615383	0.33333334	0.92014793	0.61111111	0.51144445	0.62963802	0.0	-1.0	-1.0	-1.0	-1.0	9.25601697	17.0	1.0	1.0
0.80769229	0.53333336	0.93606509	0.60888889	0.51640427	0.6232875	0.29515064	-1.0	-1.0	-1.0	-1.0	13.37984538	17.0	2.0	1.0
0.84615386	0.33333334	0.9493787	0.60444444	0.47481844	0.61960131	-0.02759211	-1.0	-1.0	-1.0	-1.0	17.87867141	24.0	3.0	1.0
0.88461536	0.46666667	0.97612426	0.70666667	0.41553912	0.59574831	0.23610007	-1.0	-1.0	-1.0	-1.0	22.80993152	38.0	4.0	1.0
0.78625953	0.5	0.93371598	0.56632653	0.50789469	0.63316905	0.24615385	-1.0	-1.0	-1.0	-1.0	27.04240918	18.0	5.0	1.0
0.91603053	0.5714286	0.98814172	0.71173469	0.34930208	0.57303327	0.3721042	-1.0	-1.0	-1.0	-1.0	32.92349839	60.0	6.0	1.0
0.91603053	0.42857143	0.98648097	0.73979592	0.35737377	0.56389767	0.13282872	-1.0	-1.0	-1.0	-1.0	38.78877282	57.0	7.0	1.0
0.81679392	0.5	0.96104539	0.63010204	0.43592146	0.6193462	0.24615582	-1.0	-1.0	-1.0	-1.0	43.50897884	32.0	8.0	1.0
0.70229006	0.21428572	0.88765223	0.32142857	0.5703432	0.67362225	-0.20992331	-1.0	-1.0	-1.0	-1.0	47.14746022	8.0	9.0	1.0
