train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.97596157	0.79166669	0.99493805	0.92361111	0.13554741	0.37117907	0.60246408	-1.0	-1.0	-1.0	-1.0	13.7058959	140.0	0.0	1.0
1.0	0.83333331	1.0	0.97222222	0.06537839	0.24629276	0.66666667	-1.0	-1.0	-1.0	-1.0	34.83648372	282.0	1.0	1.0
0.9952153	0.73913044	0.99997711	0.90909091	0.07453565	0.42286965	0.48075018	-1.0	-1.0	-1.0	-1.0	56.06161714	228.0	2.0	1.0
1.0	0.9130435	1.0	0.99242424	0.02087238	0.11105447	0.82575758	-1.0	-1.0	-1.0	-1.0	93.4072454	500.0	3.0	1.0
0.94736844	0.9130435	0.98759186	0.93939394	0.18962103	0.28977582	0.83971912	-1.0	-1.0	-1.0	-1.0	106.21780348	92.0	4.0	1.0
1.0	0.95652175	1.0	0.97727273	0.03069444	0.16773835	0.91666667	-1.0	-1.0	-1.0	-1.0	138.7641561	417.0	5.0	1.0
0.88038278	0.9130435	0.96943751	0.89393939	0.30461243	0.43761379	0.82575758	-1.0	-1.0	-1.0	-1.0	147.94636893	31.0	6.0	1.0
0.93779904	0.82608694	0.97815984	0.92424242	0.25099671	0.34341556	0.65151515	-1.0	-1.0	-1.0	-1.0	158.44277453	54.0	7.0	1.0
0.89952153	0.82608694	0.97129187	0.78030303	0.27230617	0.54602116	0.66414149	-1.0	-1.0	-1.0	-1.0	168.07413745	41.0	8.0	1.0
0.92822969	0.78260869	0.98026602	0.90909091	0.23775528	0.38370651	0.58930667	-1.0	-1.0	-1.0	-1.0	178.44104362	57.0	9.0	1.0
