train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.92533934	0.77999997	0.98464917	0.90104167	0.21110921	0.43810925	0.5053565	-1.0	-1.0	-1.0	-1.0	19.81422877	62.0	0.0	1.0
0.96380091	0.88	0.99531643	0.92708333	0.13609125	0.34612843	0.73868038	-1.0	-1.0	-1.0	-1.0	45.39738679	141.0	1.0	1.0
0.90744919	0.87755102	0.97636166	0.85477941	0.24825716	0.42089751	0.73816776	-1.0	-1.0	-1.0	-1.0	62.87062383	44.0	2.0	1.0
0.96388263	0.85714287	0.99511845	0.92463235	0.13389669	0.34204951	0.68104601	-1.0	-1.0	-1.0	-1.0	88.99376225	139.0	3.0	1.0
0.88939053	0.73469388	0.96253739	0.82904412	0.30347273	0.47150704	0.44150765	-1.0	-1.0	-1.0	-1.0	105.58996558	25.0	4.0	1.0
0.91647857	0.89795917	0.98475406	0.94852941	0.21161039	0.29322079	0.77864723	-1.0	-1.0	-1.0	-1.0	125.26212287	69.0	5.0	1.0
0.91647857	0.81632656	0.97500115	0.88235294	0.25365683	0.46174824	0.58300061	-1.0	-1.0	-1.0	-1.0	143.0235436	43.0	6.0	1.0
0.94356662	0.81632656	0.99271334	0.93382353	0.16578469	0.31498268	0.60077444	-1.0	-1.0	-1.0	-1.0	165.50891209	99.0	7.0	1.0
0.93905193	0.87755102	0.99048658	0.96507353	0.18345241	0.23694621	0.72523512	-1.0	-1.0	-1.0	-1.0	187.00378728	91.0	8.0	1.0
0.96839732	0.93877554	0.99671845	0.98387097	0.12597914	0.16556846	0.87061664	-1.0	-1.0	-1.0	-1.0	214.7713933	166.0	9.0	1.0
