train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.98461539	0.53333336	0.99828402	0.74666667	0.31034344	0.54794014	0.30202022	-1.0	-1.0	-1.0	-1.0	4.61315966	48.0	0.0	1.0
0.89999998	0.46666667	0.98378698	0.69777778	0.39376637	0.58448619	0.23570226	-1.0	-1.0	-1.0	-1.0	7.59118366	28.0	1.0	1.0
0.95384616	0.66666669	0.99523669	0.75777778	0.32800987	0.54208362	0.50044694	-1.0	-1.0	-1.0	-1.0	11.52207327	44.0	2.0	1.0
0.93076921	0.46666667	0.99286982	0.70444444	0.34858733	0.58043861	0.16610265	-1.0	-1.0	-1.0	-1.0	15.09219837	37.0	3.0	1.0
0.90769231	0.40000001	0.98538462	0.68666667	0.39606187	0.5806964	0.16239811	-1.0	-1.0	-1.0	-1.0	18.43155599	27.0	4.0	1.0
0.79389316	0.35714287	0.94630266	0.55102041	0.47709525	0.64286315	0.04803845	-1.0	-1.0	-1.0	-1.0	21.16856527	15.0	5.0	1.0
0.95419848	0.42857143	0.99557135	0.71683673	0.32468769	0.56817573	0.16675071	-1.0	-1.0	-1.0	-1.0	24.93149161	43.0	6.0	1.0
0.99236643	0.5	0.99979605	0.81887755	0.18380231	0.45958358	0.24862258	-1.0	-1.0	-1.0	-1.0	31.29955888	101.0	7.0	1.0
0.81679392	0.42857143	0.95157625	0.60204082	0.46553466	0.61065543	0.13953908	-1.0	-1.0	-1.0	-1.0	34.07875466	16.0	8.0	1.0
0.6793893	0.21428572	0.88523396	0.32142857	0.56143808	0.68184906	-0.19851276	-1.0	-1.0	-1.0	-1.0	36.25091696	6.0	9.0	1.0
