train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.92307693	0.77999997	0.98204889	0.89756944	0.22232576	0.44145057	0.5053565	-1.0	-1.0	-1.0	-1.0	19.41857767	57.0	0.0	1.0
0.95701355	0.88	0.99380131	0.91666667	0.14655954	0.35502785	0.73868038	-1.0	-1.0	-1.0	-1.0	44.33753109	132.0	1.0	1.0
0.90744919	0.87755102	0.9749349	0.85661765	0.25302887	0.41913742	0.73816776	-1.0	-1.0	-1.0	-1.0	62.12132859	43.0	2.0	1.0
0.95936793	0.85714287	0.99420124	0.92279412	0.14139208	0.34771055	0.68104601	-1.0	-1.0	-1.0	-1.0	86.98479748	134.0	3.0	1.0
0.89164788	0.73469388	0.96221127	0.82536765	0.30483204	0.4742727	0.44150765	-1.0	-1.0	-1.0	-1.0	103.17025018	25.0	4.0	1.0
0.90970653	0.89795917	0.98286361	0.94669118	0.21910264	0.29917714	0.77864723	-1.0	-1.0	-1.0	-1.0	122.82983756	66.0	5.0	1.0
0.91422123	0.81632656	0.97648396	0.88051471	0.24497002	0.46336469	0.58300061	-1.0	-1.0	-1.0	-1.0	140.98584652	48.0	6.0	1.0
0.93679458	0.83673471	0.99094518	0.9375	0.17553751	0.32132635	0.65188314	-1.0	-1.0	-1.0	-1.0	163.11705732	93.0	7.0	1.0
0.93227988	0.85714287	0.98904963	0.96507353	0.19066188	0.23814702	0.68104601	-1.0	-1.0	-1.0	-1.0	184.40916824	88.0	8.0	1.0
0.96613997	0.91836733	0.9952866	0.98387097	0.13651012	0.17185433	0.83143833	-1.0	-1.0	-1.0	-1.0	211.53588223	157.0	9.0	1.0
