train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.81538463	0.46666667	0.96002959	0.61777778	0.45074844	0.60727292	0.20134682	-1.0	-1.0	-1.0	-1.0	6.90945864	31.0	0.0	1.0
0.73076922	0.33333334	0.91733728	0.6	0.51299334	0.63290268	0.0	-1.0	-1.0	-1.0	-1.0	11.82434535	17.0	1.0	1.0
0.74615383	0.53333336	0.91109467	0.58888889	0.55000991	0.62660813	0.31369453	-1.0	-1.0	-1.0	-1.0	16.69914508	12.0	2.0	1.0
0.80769229	0.40000001	0.94038462	0.60666667	0.49251485	0.62397289	0.08219949	-1.0	-1.0	-1.0	-1.0	21.93932247	21.0	3.0	1.0
0.84615386	0.46666667	0.97097633	0.70666667	0.42668316	0.60058284	0.23610007	-1.0	-1.0	-1.0	-1.0	27.67951608	36.0	4.0	1.0
0.77099234	0.5	0.9280345	0.57142857	0.51535285	0.63545978	0.24615385	-1.0	-1.0	-1.0	-1.0	32.74914312	17.0	5.0	1.0
0.93129772	0.5714286	0.98621875	0.70918367	0.35347009	0.57246256	0.3721042	-1.0	-1.0	-1.0	-1.0	39.3743	60.0	6.0	1.0
0.90076333	0.5	0.9790222	0.71683673	0.3835707	0.57827264	0.24806947	-1.0	-1.0	-1.0	-1.0	45.82924509	49.0	7.0	1.0
0.82442749	0.5	0.96002564	0.6377551	0.43484938	0.62110096	0.24615582	-1.0	-1.0	-1.0	-1.0	51.51356888	33.0	8.0	1.0
0.69465649	0.21428572	0.88552532	0.30357143	0.57125938	0.67356873	-0.23000599	-1.0	-1.0	-1.0	-1.0	55.97382832	8.0	9.0	1.0
