train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.89166665	0.5714286	0.98986111	0.76020408	0.26855236	0.47383389	0.36380344	-1.0	-1.0	-1.0	-1.0	4.88442564	38.0	0.0	1.0
0.71666664	0.42857143	0.93983796	0.67006803	0.37178028	0.53922111	0.14669541	-1.0	-1.0	-1.0	-1.0	8.40247965	17.0	1.0	1.0
0.96666664	0.64285713	0.99865741	0.84863946	0.2186491	0.40630707	0.50734038	-1.0	-1.0	-1.0	-1.0	13.93860292	55.0	2.0	1.0
0.75833333	0.5	0.94638889	0.70068027	0.35444143	0.5091058	0.24326682	-1.0	-1.0	-1.0	-1.0	17.77229452	20.0	3.0	1.0
0.86776859	0.61538464	0.98720488	0.79881657	0.28612027	0.44730884	0.43047302	-1.0	-1.0	-1.0	-1.0	22.18696713	33.0	4.0	1.0
0.74380165	0.53846157	0.94936594	0.70216963	0.34872821	0.51273048	0.33146165	-1.0	-1.0	-1.0	-1.0	26.11963153	21.0	5.0	1.0
0.83471072	0.61538464	0.9832434	0.75345168	0.29356265	0.49505153	0.48373984	-1.0	-1.0	-1.0	-1.0	30.43306518	31.0	6.0	1.0
1.0	0.76923078	1.0	0.9112426	0.03848421	0.37537116	0.6779661	-1.0	-1.0	-1.0	-1.0	44.26076627	259.0	7.0	1.0
0.67768598	0.46153846	0.91111718	0.68047337	0.39541295	0.53210682	0.20817277	-1.0	-1.0	-1.0	-1.0	48.01359248	14.0	8.0	1.0
0.69421488	0.46153846	0.91958655	0.70414201	0.38654959	0.51530451	0.23867967	-1.0	-1.0	-1.0	-1.0	51.62640858	15.0	9.0	1.0
