train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.83200002	0.60714287	0.954448	0.8125	0.33431	0.50976628	0.21457544	-1.0	-1.0	-1.0	-1.0	4.47208071	31.0	0.0	1.0
0.65200001	0.5714286	0.870952	0.71747449	0.45718288	0.56929129	0.0	-1.0	-1.0	-1.0	-1.0	7.36694956	9.0	1.0	1.0
0.83200002	0.71428573	0.95952	0.80739796	0.3234351	0.50794566	0.46314434	-1.0	-1.0	-1.0	-1.0	11.55937529	33.0	2.0	1.0
0.61199999	0.5714286	0.857016	0.70408163	0.48198205	0.57042903	0.0	-1.0	-1.0	-1.0	-1.0	15.40042138	6.0	3.0	1.0
0.75999999	0.5714286	0.931624	0.77678571	0.37639296	0.53112775	0.13654801	-1.0	-1.0	-1.0	-1.0	20.38364458	21.0	4.0	1.0
0.93199998	0.71428573	0.993008	0.87627551	0.20828079	0.41167873	0.40323892	-1.0	-1.0	-1.0	-1.0	27.55288386	81.0	5.0	1.0
0.87199998	0.64285713	0.973952	0.82844388	0.28693464	0.46915835	0.23100411	-1.0	-1.0	-1.0	-1.0	33.70118427	45.0	6.0	1.0
0.71600002	0.5714286	0.905616	0.77678571	0.41130611	0.52894217	-0.01612956	-1.0	-1.0	-1.0	-1.0	38.08915472	16.0	7.0	1.0
0.77290839	0.5925926	0.92381867	0.78737997	0.38809997	0.52162772	0.0	-1.0	-1.0	-1.0	-1.0	41.74065232	19.0	8.0	1.0
0.73705178	0.5925926	0.90669989	0.7866941	0.41421679	0.50591308	0.07107423	-1.0	-1.0	-1.0	-1.0	45.66200471	15.0	9.0	1.0
