train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.85000002	0.5	0.98231481	0.74659864	0.29143277	0.47965345	0.24504901	-1.0	-1.0	-1.0	-1.0	5.39270759	34.0	0.0	1.0
0.65833336	0.35714287	0.87011574	0.67006803	0.43848974	0.53943855	0.0	-1.0	-1.0	-1.0	-1.0	9.43022609	9.0	1.0	1.0
0.94999999	0.64285713	0.99712963	0.84863946	0.22902562	0.4117026	0.50734038	-1.0	-1.0	-1.0	-1.0	15.11878681	54.0	2.0	1.0
0.72500002	0.5	0.93185185	0.68537415	0.37143517	0.51515281	0.24326682	-1.0	-1.0	-1.0	-1.0	19.25639081	18.0	3.0	1.0
0.86776859	0.61538464	0.98281083	0.80670611	0.29766843	0.45058638	0.43047302	-1.0	-1.0	-1.0	-1.0	23.84149003	32.0	4.0	1.0
0.74380165	0.53846157	0.94424333	0.70414201	0.35442612	0.51297241	0.33146165	-1.0	-1.0	-1.0	-1.0	28.22823119	21.0	5.0	1.0
0.82644629	0.61538464	0.97563919	0.75147929	0.30921078	0.49857315	0.48373984	-1.0	-1.0	-1.0	-1.0	32.83578181	29.0	6.0	1.0
1.0	0.61538464	1.0	0.87179487	0.05899335	0.40315437	0.4828362	-1.0	-1.0	-1.0	-1.0	44.85632396	207.0	7.0	1.0
0.67768598	0.53846157	0.90665483	0.6765286	0.39940202	0.53255588	0.34465245	-1.0	-1.0	-1.0	-1.0	48.89124012	14.0	8.0	1.0
0.66942149	0.46153846	0.91435011	0.71005917	0.39099818	0.51329458	0.23867967	-1.0	-1.0	-1.0	-1.0	52.7910161	15.0	9.0	1.0
