train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.99547511	0.86000001	0.99990786	0.94097222	0.07263703	0.34294754	0.69311221	-1.0	-1.0	-1.0	-1.0	20.19840121	165.0	0.0	1.0
1.0	0.89999998	1.0	0.96701389	0.03818461	0.24526685	0.78194744	-1.0	-1.0	-1.0	-1.0	47.9301517	260.0	1.0	1.0
0.95711058	0.81632656	0.9950573	0.86397059	0.16316003	0.42227641	0.58300061	-1.0	-1.0	-1.0	-1.0	60.22658205	69.0	2.0	1.0
0.99548531	0.91836733	0.99994904	0.94301471	0.05467901	0.29981974	0.81985294	-1.0	-1.0	-1.0	-1.0	84.00224972	206.0	3.0	1.0
0.90293455	0.75510204	0.97532217	0.85477941	0.2661691	0.44397646	0.47589265	-1.0	-1.0	-1.0	-1.0	93.06340122	29.0	4.0	1.0
0.96613997	0.89795917	0.99670317	0.95220588	0.15118119	0.27740601	0.77864723	-1.0	-1.0	-1.0	-1.0	106.25431752	83.0	5.0	1.0
0.91647857	0.81632656	0.98024449	0.89338235	0.25139037	0.43505096	0.58961792	-1.0	-1.0	-1.0	-1.0	115.37174106	34.0	6.0	1.0
0.99097067	0.91836733	0.99956178	0.94485294	0.09977275	0.25588188	0.81826266	-1.0	-1.0	-1.0	-1.0	132.10991263	127.0	7.0	1.0
0.9751693	0.87755102	0.99908789	0.96875	0.11436781	0.22917831	0.73987838	-1.0	-1.0	-1.0	-1.0	146.96027541	115.0	8.0	1.0
0.99548531	0.97959185	0.99998471	0.98924731	0.06011102	0.11937162	0.95652002	-1.0	-1.0	-1.0	-1.0	169.92904186	201.0	9.0	1.0
