train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.78333336	0.5	0.96238426	0.7414966	0.33041313	0.48934856	0.24504901	-1.0	-1.0	-1.0	-1.0	6.5908041	28.0	0.0	1.0
0.64999998	0.35714287	0.8737037	0.65646259	0.43536365	0.54228276	0.0	-1.0	-1.0	-1.0	-1.0	11.08943176	10.0	1.0	1.0
0.89999998	0.5714286	0.98951389	0.82993197	0.2616657	0.426965	0.40457739	-1.0	-1.0	-1.0	-1.0	16.73795366	48.0	2.0	1.0
0.64166665	0.42857143	0.86377315	0.67346939	0.43727067	0.52251023	0.12038585	-1.0	-1.0	-1.0	-1.0	21.03714204	10.0	3.0	1.0
0.8429752	0.61538464	0.96844478	0.80473373	0.3252655	0.45750105	0.43047302	-1.0	-1.0	-1.0	-1.0	25.74793744	29.0	4.0	1.0
0.73553717	0.53846157	0.93716276	0.70216963	0.35982132	0.51544535	0.33146165	-1.0	-1.0	-1.0	-1.0	31.04077792	22.0	5.0	1.0
0.80165291	0.53846157	0.95977051	0.74161736	0.33545232	0.50672722	0.37971766	-1.0	-1.0	-1.0	-1.0	35.97861695	26.0	6.0	1.0
1.0	0.23076923	1.0	0.76331361	0.13753358	0.46825725	-0.15635182	-1.0	-1.0	-1.0	-1.0	45.13254333	114.0	7.0	1.0
0.65289259	0.46153846	0.89706987	0.67258383	0.40705454	0.53389114	0.18443429	-1.0	-1.0	-1.0	-1.0	50.29677725	14.0	8.0	1.0
0.67768598	0.46153846	0.91690003	0.72189349	0.38630307	0.51003742	0.23867967	-1.0	-1.0	-1.0	-1.0	55.38508868	17.0	9.0	1.0
