train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.81538463	0.46666667	0.95689349	0.62444444	0.45212269	0.60529262	0.20412415	-1.0	-1.0	-1.0	-1.0	7.05003285	32.0	0.0	1.0
0.72307694	0.33333334	0.91295858	0.59555556	0.51618642	0.6314432	0.0	-1.0	-1.0	-1.0	-1.0	11.96964264	17.0	1.0	1.0
0.72307694	0.46666667	0.90792899	0.57777778	0.55165589	0.63006037	0.17864381	-1.0	-1.0	-1.0	-1.0	16.98678613	12.0	2.0	1.0
0.77692306	0.40000001	0.93381657	0.60444444	0.50110048	0.62486082	0.08967437	-1.0	-1.0	-1.0	-1.0	22.28700185	20.0	3.0	1.0
0.84615386	0.46666667	0.96792899	0.71333333	0.42844638	0.59966594	0.25836064	-1.0	-1.0	-1.0	-1.0	28.02270508	37.0	4.0	1.0
0.76335877	0.5	0.91302954	0.56377551	0.53641081	0.63628054	0.24615385	-1.0	-1.0	-1.0	-1.0	32.94326758	14.0	5.0	1.0
0.90076333	0.5	0.97948837	0.70918367	0.37366039	0.57735974	0.26565743	-1.0	-1.0	-1.0	-1.0	39.37901807	55.0	6.0	1.0
0.89312977	0.5	0.97360294	0.70153061	0.39878875	0.581873	0.24806947	-1.0	-1.0	-1.0	-1.0	45.66263962	46.0	7.0	1.0
0.82442749	0.5	0.95807354	0.64285714	0.43225265	0.62186462	0.24615582	-1.0	-1.0	-1.0	-1.0	51.45632505	35.0	8.0	1.0
0.6793893	0.2857143	0.88060136	0.29591837	0.57277924	0.67270851	-0.13728129	-1.0	-1.0	-1.0	-1.0	56.08961153	8.0	9.0	1.0
