train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.67199999	0.53571427	0.872288	0.75191327	0.44355756	0.55436057	0.0	-1.0	-1.0	-1.0	-1.0	9.15629244	17.0	0.0	1.0
0.616	0.5714286	0.837088	0.74234694	0.4880853	0.5520981	0.0	-1.0	-1.0	-1.0	-1.0	16.95770359	8.0	1.0	1.0
0.62	0.5714286	0.84428	0.73469388	0.48041746	0.55979711	0.0	-1.0	-1.0	-1.0	-1.0	24.8603313	9.0	2.0	1.0
0.62400001	0.5714286	0.841872	0.71173469	0.48340556	0.57231671	0.0	-1.0	-1.0	-1.0	-1.0	32.7173903	8.0	3.0	1.0
0.76800001	0.6785714	0.924968	0.79209184	0.37193501	0.5014801	0.37492637	-1.0	-1.0	-1.0	-1.0	42.4691391	38.0	4.0	1.0
0.69599998	0.5714286	0.877416	0.81505102	0.44141772	0.48863807	0.03907738	-1.0	-1.0	-1.0	-1.0	50.99062777	18.0	5.0	1.0
0.68800002	0.64285713	0.876176	0.77168367	0.44042894	0.5213927	0.21384973	-1.0	-1.0	-1.0	-1.0	59.48433828	18.0	6.0	1.0
0.61199999	0.60714287	0.837912	0.74043367	0.48711115	0.55424839	0.0	-1.0	-1.0	-1.0	-1.0	68.04445052	8.0	7.0	1.0
0.70517927	0.55555558	0.87981143	0.77160494	0.43848646	0.52790093	-0.18665131	-1.0	-1.0	-1.0	-1.0	77.16005397	18.0	8.0	1.0
0.62948209	0.5925926	0.84010571	0.78120713	0.48424202	0.51397455	0.0	-1.0	-1.0	-1.0	-1.0	85.67720938	9.0	9.0	1.0
