train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
1.0	0.89999998	1.0	0.94965278	0.02767575	0.29236871	0.78194744	-1.0	-1.0	-1.0	-1.0	23.82979679	217.0	0.0	1.0
1.0	0.89999998	1.0	0.98090278	0.03005453	0.20856506	0.78194744	-1.0	-1.0	-1.0	-1.0	47.2775135	215.0	1.0	1.0
0.979684	0.79591835	0.99913885	0.88235294	0.12118523	0.40195855	0.53918003	-1.0	-1.0	-1.0	-1.0	58.86628056	74.0	2.0	1.0
0.99774265	0.89795917	1.0	0.94117647	0.04405922	0.31058207	0.77247411	-1.0	-1.0	-1.0	-1.0	76.58240819	173.0	3.0	1.0
0.93905193	0.79591835	0.98875918	0.88051471	0.21226457	0.42316136	0.54963235	-1.0	-1.0	-1.0	-1.0	84.53689885	35.0	4.0	1.0
0.98419863	0.85714287	0.99958216	0.95036765	0.10770415	0.28813455	0.67790768	-1.0	-1.0	-1.0	-1.0	94.22912049	89.0	5.0	1.0
0.94130927	0.85714287	0.99092989	0.89154412	0.2088903	0.40414184	0.68971083	-1.0	-1.0	-1.0	-1.0	100.93428278	37.0	6.0	1.0
0.99774265	0.89795917	1.0	0.96139706	0.06247677	0.23328342	0.77247411	-1.0	-1.0	-1.0	-1.0	114.38852239	137.0	7.0	1.0
1.0	0.91836733	1.0	0.96875	0.07792524	0.23326029	0.82787363	-1.0	-1.0	-1.0	-1.0	126.85900998	118.0	8.0	1.0
1.0	0.91836733	1.0	0.98924731	0.05702011	0.13332827	0.82437276	-1.0	-1.0	-1.0	-1.0	142.08479667	152.0	9.0	1.0
