train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.69199997	0.53571427	0.88028	0.75	0.43374276	0.55320841	0.0	-1.0	-1.0	-1.0	-1.0	8.80601239	19.0	0.0	1.0
0.616	0.5714286	0.83824	0.74107143	0.48748955	0.55226856	0.0	-1.0	-1.0	-1.0	-1.0	16.20958996	8.0	1.0	1.0
0.648	0.5714286	0.858576	0.73405612	0.46206287	0.5604375	0.0	-1.0	-1.0	-1.0	-1.0	23.80663681	12.0	2.0	1.0
0.62400001	0.5714286	0.842944	0.71045918	0.48272949	0.57235801	0.0	-1.0	-1.0	-1.0	-1.0	31.61696434	8.0	3.0	1.0
0.76800001	0.6785714	0.927616	0.79272959	0.3689611	0.50195295	0.37492637	-1.0	-1.0	-1.0	-1.0	40.6467185	38.0	4.0	1.0
0.704	0.5714286	0.8826	0.8182398	0.43575945	0.48692685	0.03907738	-1.0	-1.0	-1.0	-1.0	49.741189	19.0	5.0	1.0
0.704	0.64285713	0.881936	0.77487245	0.43472716	0.52052194	0.21384973	-1.0	-1.0	-1.0	-1.0	58.56261015	19.0	6.0	1.0
0.61199999	0.60714287	0.838952	0.74043367	0.48676881	0.55308169	0.0	-1.0	-1.0	-1.0	-1.0	66.28486133	8.0	7.0	1.0
0.70517927	0.55555558	0.88183521	0.77297668	0.43682677	0.52795166	-0.18665131	-1.0	-1.0	-1.0	-1.0	74.64749432	18.0	8.0	1.0
0.62948209	0.5925926	0.84105014	0.781893	0.48355141	0.51345628	0.0	-1.0	-1.0	-1.0	-1.0	82.41945148	9.0	9.0	1.0
