train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.8923077	0.46666667	0.98408284	0.66222222	0.37911373	0.59107691	0.20134682	-1.0	-1.0	-1.0	-1.0	5.05923319	48.0	0.0	1.0
0.7846154	0.33333334	0.93260355	0.62444444	0.49576828	0.6241684	0.0	-1.0	-1.0	-1.0	-1.0	8.46872997	19.0	1.0	1.0
0.8230769	0.53333336	0.95310651	0.63333333	0.48401415	0.6145162	0.29515064	-1.0	-1.0	-1.0	-1.0	12.23738861	22.0	2.0	1.0
0.86923075	0.40000001	0.96372781	0.61777778	0.44538656	0.61314446	0.07048548	-1.0	-1.0	-1.0	-1.0	16.40640521	29.0	3.0	1.0
0.90769231	0.46666667	0.97940828	0.69333333	0.41531187	0.59585023	0.23610007	-1.0	-1.0	-1.0	-1.0	20.69468284	36.0	4.0	1.0
0.77099234	0.5	0.94175747	0.55867347	0.49749908	0.63232833	0.24615385	-1.0	-1.0	-1.0	-1.0	24.42309546	19.0	5.0	1.0
0.92366409	0.5714286	0.99408543	0.7244898	0.32020557	0.56652248	0.3721042	-1.0	-1.0	-1.0	-1.0	30.11355639	68.0	6.0	1.0
0.94656491	0.35714287	0.99460987	0.7627551	0.31599221	0.5413534	0.03076923	-1.0	-1.0	-1.0	-1.0	35.89580631	70.0	7.0	1.0
0.80916029	0.5	0.96174465	0.61479592	0.44229001	0.61741096	0.24615582	-1.0	-1.0	-1.0	-1.0	39.92600274	29.0	8.0	1.0
0.69465649	0.21428572	0.89248878	0.32397959	0.56781131	0.67490959	-0.2154729	-1.0	-1.0	-1.0	-1.0	42.80066276	8.0	9.0	1.0
