train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.98333335	0.5	0.99979167	0.80952381	0.17562214	0.43755394	0.25048972	-1.0	-1.0	-1.0	-1.0	4.79545259	55.0	0.0	1.0
0.85000002	0.42857143	0.97990741	0.68027211	0.30883852	0.53268129	0.14669541	-1.0	-1.0	-1.0	-1.0	7.68879318	22.0	1.0	1.0
0.98333335	0.71428573	0.99946759	0.84693878	0.21160643	0.40656582	0.62811222	-1.0	-1.0	-1.0	-1.0	11.76497769	44.0	2.0	1.0
0.94166666	0.5714286	0.99784722	0.77210884	0.22513457	0.47772321	0.37686733	-1.0	-1.0	-1.0	-1.0	15.45909667	39.0	3.0	1.0
0.99173552	0.53846157	0.9997951	0.82840237	0.1658977	0.41100195	0.31859655	-1.0	-1.0	-1.0	-1.0	20.06134319	57.0	4.0	1.0
0.72727275	0.53846157	0.95364615	0.69625247	0.35118052	0.52006286	0.33146165	-1.0	-1.0	-1.0	-1.0	22.96502423	16.0	5.0	1.0
0.93388432	0.69230771	0.99417162	0.76331361	0.25279638	0.48533666	0.58256897	-1.0	-1.0	-1.0	-1.0	26.4335506	32.0	6.0	1.0
1.0	0.76923078	1.0	0.93688363	0.0420892	0.35152394	0.66979316	-1.0	-1.0	-1.0	-1.0	36.40875435	186.0	7.0	1.0
0.6859504	0.38461539	0.92245521	0.67455621	0.38782227	0.5301832	0.0356537	-1.0	-1.0	-1.0	-1.0	38.91279697	12.0	8.0	1.0
0.70247936	0.38461539	0.92379847	0.67061144	0.38609156	0.52684653	0.11884567	-1.0	-1.0	-1.0	-1.0	41.43267775	12.0	9.0	1.0
