train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.92307693	0.46666667	0.98934911	0.68222222	0.35948959	0.5855509	0.20134682	-1.0	-1.0	-1.0	-1.0	5.246665	53.0	0.0	1.0
0.77692306	0.33333334	0.93423077	0.63333333	0.49342236	0.6204977	0.0	-1.0	-1.0	-1.0	-1.0	8.61950493	19.0	1.0	1.0
0.83076924	0.46666667	0.9612426	0.63777778	0.465729	0.6092692	0.17574991	-1.0	-1.0	-1.0	-1.0	12.56212258	25.0	2.0	1.0
0.87692308	0.40000001	0.96905325	0.62444444	0.43309224	0.60942012	0.07048548	-1.0	-1.0	-1.0	-1.0	16.61065912	31.0	3.0	1.0
0.89999998	0.60000002	0.98008876	0.7	0.41539791	0.59421182	0.47981261	-1.0	-1.0	-1.0	-1.0	20.91432023	35.0	4.0	1.0
0.77862597	0.5	0.94347649	0.57142857	0.49484345	0.63174903	0.24615385	-1.0	-1.0	-1.0	-1.0	24.74757457	19.0	5.0	1.0
0.92366409	0.5714286	0.99490123	0.72959184	0.31790656	0.565732	0.3721042	-1.0	-1.0	-1.0	-1.0	30.29422283	67.0	6.0	1.0
0.96946567	0.35714287	0.99696987	0.76785714	0.29557791	0.52974093	0.03076923	-1.0	-1.0	-1.0	-1.0	36.49565148	77.0	7.0	1.0
0.81679392	0.42857143	0.96020045	0.61989796	0.44828504	0.61621273	0.13953908	-1.0	-1.0	-1.0	-1.0	40.34593797	27.0	8.0	1.0
0.68702292	0.21428572	0.89470311	0.32397959	0.5662936	0.67555237	-0.2154729	-1.0	-1.0	-1.0	-1.0	43.32022929	8.0	9.0	1.0
