train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.78799999	0.60714287	0.923776	0.77869898	0.38224086	0.53815842	0.21457544	-1.0	-1.0	-1.0	-1.0	5.18738604	27.0	0.0	1.0
0.616	0.5714286	0.85056	0.73979592	0.47981411	0.55589771	0.0	-1.0	-1.0	-1.0	-1.0	9.92139363	8.0	1.0	1.0
0.75199997	0.5714286	0.910304	0.75765306	0.40281424	0.5434218	0.0	-1.0	-1.0	-1.0	-1.0	15.52041984	21.0	2.0	1.0
0.62400001	0.5714286	0.854624	0.70535714	0.47476506	0.57323468	0.0	-1.0	-1.0	-1.0	-1.0	20.12677288	8.0	3.0	1.0
0.80000001	0.71428573	0.942304	0.80102041	0.35285896	0.50895268	0.4528785	-1.0	-1.0	-1.0	-1.0	25.17131853	34.0	4.0	1.0
0.84799999	0.64285713	0.957512	0.83641582	0.32161084	0.45874849	0.2670515	-1.0	-1.0	-1.0	-1.0	32.41680002	46.0	5.0	1.0
0.77999997	0.60714287	0.927232	0.79464286	0.37875623	0.50603813	0.13025792	-1.0	-1.0	-1.0	-1.0	37.82633662	28.0	6.0	1.0
0.61199999	0.60714287	0.847576	0.75063776	0.4819994	0.54129887	0.0	-1.0	-1.0	-1.0	-1.0	41.93182564	8.0	7.0	1.0
0.73306775	0.55555558	0.89658894	0.77777778	0.42460421	0.52689087	-0.18665131	-1.0	-1.0	-1.0	-1.0	47.64750457	17.0	8.0	1.0
0.61354584	0.5925926	0.84781194	0.78943759	0.48308784	0.5071972	0.0	-1.0	-1.0	-1.0	-1.0	52.08672237	8.0	9.0	1.0
