train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.94343889	0.77999997	0.99363752	0.91145833	0.1636228	0.4185648	0.5053565	-1.0	-1.0	-1.0	-1.0	17.94082856	88.0	0.0	1.0
0.98642534	0.86000001	0.99876129	0.94270833	0.10010626	0.3142449	0.69534015	-1.0	-1.0	-1.0	-1.0	42.74623132	175.0	1.0	1.0
0.91873592	0.85714287	0.98121264	0.85845588	0.23232698	0.42556649	0.68163812	-1.0	-1.0	-1.0	-1.0	57.28158402	47.0	2.0	1.0
0.98194128	0.87755102	0.99771209	0.92647059	0.10704181	0.32556811	0.72977941	-1.0	-1.0	-1.0	-1.0	80.73051047	158.0	3.0	1.0
0.89616251	0.71428573	0.96453995	0.84007353	0.29848227	0.46241605	0.3878974	-1.0	-1.0	-1.0	-1.0	93.3018055	25.0	4.0	1.0
0.93227988	0.91836733	0.99081779	0.95588235	0.18688747	0.2793175	0.82787363	-1.0	-1.0	-1.0	-1.0	110.56662941	78.0	5.0	1.0
0.9006772	0.81632656	0.9729833	0.88786765	0.26745912	0.45485002	0.58300061	-1.0	-1.0	-1.0	-1.0	124.13999963	35.0	6.0	1.0
0.96162528	0.85714287	0.99671845	0.93382353	0.13945997	0.2932246	0.68971083	-1.0	-1.0	-1.0	-1.0	143.42451382	113.0	7.0	1.0
0.94808125	0.87755102	0.99474137	0.96691176	0.15986419	0.23334518	0.72523512	-1.0	-1.0	-1.0	-1.0	162.29938722	100.0	8.0	1.0
0.98419863	0.93877554	0.99926114	0.98387097	0.09286996	0.14437105	0.87061664	-1.0	-1.0	-1.0	-1.0	188.78615165	195.0	9.0	1.0
