train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.74800003	0.53571427	0.901256	0.76466837	0.40835077	0.54602474	0.04117077	-1.0	-1.0	-1.0	-1.0	9.92253876	25.0	0.0	1.0
0.616	0.5714286	0.840488	0.74808673	0.48632145	0.55170208	0.0	-1.0	-1.0	-1.0	-1.0	18.41931343	8.0	1.0	1.0
0.66799998	0.5714286	0.873408	0.74617347	0.44527945	0.55209154	0.0	-1.0	-1.0	-1.0	-1.0	27.33878064	15.0	2.0	1.0
0.62400001	0.5714286	0.844232	0.71237245	0.48169219	0.56981999	0.0	-1.0	-1.0	-1.0	-1.0	36.28010035	8.0	3.0	1.0
0.77200001	0.6785714	0.927304	0.79591837	0.3700673	0.50542754	0.37492637	-1.0	-1.0	-1.0	-1.0	45.65315747	36.0	4.0	1.0
0.708	0.53571427	0.891704	0.81441327	0.42477113	0.48503655	-0.02431622	-1.0	-1.0	-1.0	-1.0	53.54766202	21.0	5.0	1.0
0.72000003	0.64285713	0.893688	0.77997449	0.4202747	0.51593959	0.21384973	-1.0	-1.0	-1.0	-1.0	62.68476772	22.0	6.0	1.0
0.61199999	0.60714287	0.844392	0.74681122	0.47967148	0.54925811	0.0	-1.0	-1.0	-1.0	-1.0	71.20345354	9.0	7.0	1.0
0.70517927	0.51851851	0.88136696	0.77640604	0.43842253	0.52663076	-0.23331413	-1.0	-1.0	-1.0	-1.0	79.83345532	17.0	8.0	1.0
0.63346612	0.5925926	0.84288345	0.78532236	0.48244151	0.51042932	0.0	-1.0	-1.0	-1.0	-1.0	87.79309916	9.0	9.0	1.0
