train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.676	0.53571427	0.87636	0.75191327	0.43846539	0.55357975	0.0	-1.0	-1.0	-1.0	-1.0	9.87463713	18.0	0.0	1.0
0.616	0.5714286	0.837768	0.74170918	0.48771057	0.55221611	0.0	-1.0	-1.0	-1.0	-1.0	19.06332779	8.0	1.0	1.0
0.62800002	0.5714286	0.85396	0.73596939	0.46802989	0.56026185	0.0	-1.0	-1.0	-1.0	-1.0	28.53169513	11.0	2.0	1.0
0.62400001	0.5714286	0.842512	0.71109694	0.4829829	0.57234108	0.0	-1.0	-1.0	-1.0	-1.0	36.67476845	8.0	3.0	1.0
0.76800001	0.6785714	0.926648	0.79336735	0.37006557	0.50175792	0.37492637	-1.0	-1.0	-1.0	-1.0	46.42329574	38.0	4.0	1.0
0.69599998	0.5714286	0.878392	0.81696429	0.44069797	0.48726192	0.03907738	-1.0	-1.0	-1.0	-1.0	55.34558821	18.0	5.0	1.0
0.68800002	0.64285713	0.877304	0.77295918	0.43958223	0.52065861	0.21384973	-1.0	-1.0	-1.0	-1.0	64.48178792	18.0	6.0	1.0
0.61199999	0.60714287	0.8386	0.74107143	0.48689815	0.55350852	0.0	-1.0	-1.0	-1.0	-1.0	72.92593789	8.0	7.0	1.0
0.70119524	0.55555558	0.88122411	0.77229081	0.4374451	0.52793998	-0.18665131	-1.0	-1.0	-1.0	-1.0	81.48165989	18.0	8.0	1.0
0.62948209	0.5925926	0.84065332	0.781893	0.48380953	0.51366711	0.0	-1.0	-1.0	-1.0	-1.0	89.71622729	9.0	9.0	1.0
