train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.81538463	0.46666667	0.95822485	0.62666667	0.44804832	0.60452449	0.20412415	-1.0	-1.0	-1.0	-1.0	6.78821802	33.0	0.0	1.0
0.72307694	0.33333334	0.9133432	0.6	0.51613897	0.63087803	0.0	-1.0	-1.0	-1.0	-1.0	12.71506786	17.0	1.0	1.0
0.73076922	0.53333336	0.9083432	0.57777778	0.55161524	0.62964517	0.31369453	-1.0	-1.0	-1.0	-1.0	17.64179444	12.0	2.0	1.0
0.76923078	0.40000001	0.93387574	0.60444444	0.50090873	0.62468022	0.08219949	-1.0	-1.0	-1.0	-1.0	22.67928457	20.0	3.0	1.0
0.84615386	0.46666667	0.96819527	0.71333333	0.42820567	0.59904915	0.25836064	-1.0	-1.0	-1.0	-1.0	28.54877019	37.0	4.0	1.0
0.7557252	0.5	0.9133209	0.56377551	0.53631592	0.6361829	0.24615385	-1.0	-1.0	-1.0	-1.0	33.42615914	14.0	5.0	1.0
0.90076333	0.5	0.98036245	0.71173469	0.37076163	0.57675928	0.26565743	-1.0	-1.0	-1.0	-1.0	40.00183606	56.0	6.0	1.0
0.89312977	0.5	0.97558417	0.70918367	0.39248794	0.58012897	0.24806947	-1.0	-1.0	-1.0	-1.0	46.40940952	48.0	7.0	1.0
0.82442749	0.5	0.9568207	0.63520408	0.43589261	0.62187093	0.24615582	-1.0	-1.0	-1.0	-1.0	52.07838511	34.0	8.0	1.0
0.6793893	0.2857143	0.88068877	0.29081633	0.57272524	0.67274278	-0.15114173	-1.0	-1.0	-1.0	-1.0	56.587147	8.0	9.0	1.0
