train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.80833334	0.5	0.97305556	0.73809524	0.31091034	0.48568049	0.24504901	-1.0	-1.0	-1.0	-1.0	6.15311313	31.0	0.0	1.0
0.64999998	0.35714287	0.87706019	0.67176871	0.43261483	0.5399484	0.0	-1.0	-1.0	-1.0	-1.0	11.1135428	10.0	1.0	1.0
0.92500001	0.64285713	0.99414352	0.83843537	0.24563153	0.41768074	0.50734038	-1.0	-1.0	-1.0	-1.0	17.92321181	51.0	2.0	1.0
0.66666669	0.5	0.86680556	0.68707483	0.43497866	0.5183205	0.24326682	-1.0	-1.0	-1.0	-1.0	22.90063071	10.0	3.0	1.0
0.8595041	0.61538464	0.98210505	0.81065089	0.29768062	0.4450812	0.43047302	-1.0	-1.0	-1.0	-1.0	28.8004353	34.0	4.0	1.0
0.73553717	0.53846157	0.9423992	0.70414201	0.35439473	0.51207036	0.33146165	-1.0	-1.0	-1.0	-1.0	33.47460294	22.0	5.0	1.0
0.82644629	0.53846157	0.9712679	0.75147929	0.31554836	0.49943659	0.34993946	-1.0	-1.0	-1.0	-1.0	38.30680323	29.0	6.0	1.0
1.0	0.61538464	1.0	0.83431953	0.07882024	0.41792804	0.44232186	-1.0	-1.0	-1.0	-1.0	49.38956976	179.0	7.0	1.0
0.66115701	0.46153846	0.90153223	0.67455621	0.40329593	0.53242213	0.18443429	-1.0	-1.0	-1.0	-1.0	53.82016659	14.0	8.0	1.0
0.66115701	0.46153846	0.91564784	0.71005917	0.38813359	0.51266527	0.23867967	-1.0	-1.0	-1.0	-1.0	58.29951191	16.0	9.0	1.0
