train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.99519229	0.875	0.99997689	0.92361111	0.05600665	0.34982386	0.75261781	-1.0	-1.0	-1.0	-1.0	11.00072312	165.0	0.0	1.0
1.0	0.875	1.0	0.98611111	0.03585462	0.17289837	0.75261781	-1.0	-1.0	-1.0	-1.0	23.29867935	232.0	1.0	1.0
0.98564595	0.73913044	0.99961081	0.89393939	0.08871542	0.41618058	0.47727273	-1.0	-1.0	-1.0	-1.0	31.07075095	109.0	2.0	1.0
1.0	0.9130435	1.0	0.99242424	0.01933469	0.11540116	0.82575758	-1.0	-1.0	-1.0	-1.0	46.66397977	315.0	3.0	1.0
0.9952153	0.9130435	0.99997711	0.97727273	0.05216887	0.20879832	0.83971912	-1.0	-1.0	-1.0	-1.0	56.7607193	178.0	4.0	1.0
1.0	0.95652175	1.0	1.0	0.04062524	0.12465834	0.91666667	-1.0	-1.0	-1.0	-1.0	69.09937882	214.0	5.0	1.0
0.89473683	0.9130435	0.97520661	0.89393939	0.31268862	0.51529968	0.82575758	-1.0	-1.0	-1.0	-1.0	72.9737184	19.0	6.0	1.0
1.0	0.86956519	1.0	0.96969697	0.03311955	0.20690314	0.74242424	-1.0	-1.0	-1.0	-1.0	87.89525795	236.0	7.0	1.0
0.99043059	0.78260869	0.99940478	0.85606061	0.10442289	0.47568917	0.58930667	-1.0	-1.0	-1.0	-1.0	94.54808211	96.0	8.0	1.0
0.99043059	0.82608694	0.99986264	0.93939394	0.09032626	0.33890927	0.66414149	-1.0	-1.0	-1.0	-1.0	102.50510502	110.0	9.0	1.0
