train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
1.0	0.83333331	1.0	0.94444444	0.0584356	0.34282956	0.6761234	-1.0	-1.0	-1.0	-1.0	16.61303878	251.0	0.0	1.0
1.0	0.91666669	1.0	0.97916667	0.02743111	0.17901838	0.83333333	-1.0	-1.0	-1.0	-1.0	38.38386226	408.0	1.0	1.0
1.0	0.82608694	1.0	0.90151515	0.07057918	0.40874407	0.65909298	-1.0	-1.0	-1.0	-1.0	53.08503819	209.0	2.0	1.0
1.0	0.95652175	1.0	1.0	0.01573657	0.09758677	0.91666667	-1.0	-1.0	-1.0	-1.0	80.88440824	500.0	3.0	1.0
0.99043059	0.9130435	0.99981685	0.96969697	0.08932488	0.26754147	0.83971912	-1.0	-1.0	-1.0	-1.0	94.2974205	183.0	4.0	1.0
1.0	0.95652175	1.0	1.0	0.0153628	0.09011006	0.91666667	-1.0	-1.0	-1.0	-1.0	120.47132874	500.0	5.0	1.0
0.88516748	0.9130435	0.96930015	0.89393939	0.31062704	0.45263755	0.82575758	-1.0	-1.0	-1.0	-1.0	125.27690482	27.0	6.0	1.0
0.94258374	0.82608694	0.98447838	0.93939394	0.2177255	0.30486858	0.65151515	-1.0	-1.0	-1.0	-1.0	131.5388844	66.0	7.0	1.0
0.93301433	0.78260869	0.98292164	0.81060606	0.21365678	0.5320251	0.58930667	-1.0	-1.0	-1.0	-1.0	137.60473442	63.0	8.0	1.0
0.93779904	0.82608694	0.98424944	0.89393939	0.2163986	0.37329111	0.6992059	-1.0	-1.0	-1.0	-1.0	143.48102951	62.0	9.0	1.0
