train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.83846152	0.46666667	0.97476331	0.64444444	0.41113067	0.59846538	0.20134682	-1.0	-1.0	-1.0	-1.0	5.60998178	40.0	0.0	1.0
0.76153845	0.33333334	0.92517751	0.61555556	0.5044024	0.62814575	0.0	-1.0	-1.0	-1.0	-1.0	9.61254525	18.0	1.0	1.0
0.81538463	0.53333336	0.9404142	0.63111111	0.50935507	0.62090057	0.29515064	-1.0	-1.0	-1.0	-1.0	13.84205937	18.0	2.0	1.0
0.85384613	0.40000001	0.95340237	0.61333333	0.46825618	0.61792004	0.07048548	-1.0	-1.0	-1.0	-1.0	18.24358034	25.0	3.0	1.0
0.87692308	0.46666667	0.97600592	0.70222222	0.42056561	0.59789306	0.23610007	-1.0	-1.0	-1.0	-1.0	23.20975351	36.0	4.0	1.0
0.77099234	0.5	0.93581376	0.56122449	0.50645971	0.6332553	0.24615385	-1.0	-1.0	-1.0	-1.0	27.43414092	18.0	5.0	1.0
0.93129772	0.5714286	0.99213333	0.7244898	0.32876164	0.56836951	0.3721042	-1.0	-1.0	-1.0	-1.0	33.55483747	67.0	6.0	1.0
0.93129772	0.35714287	0.9895111	0.75255102	0.3465468	0.5576058	0.03076923	-1.0	-1.0	-1.0	-1.0	39.44284225	60.0	7.0	1.0
0.80152673	0.5	0.960317	0.62244898	0.44228804	0.61898816	0.24615582	-1.0	-1.0	-1.0	-1.0	44.01495719	30.0	8.0	1.0
0.70229006	0.21428572	0.88975001	0.31122449	0.5695309	0.67405933	-0.23920985	-1.0	-1.0	-1.0	-1.0	47.61507607	8.0	9.0	1.0
