train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.95384616	0.46666667	0.99642012	0.70666667	0.3232266	0.56905997	0.20134682	-1.0	-1.0	-1.0	-1.0	5.25666285	60.0	0.0	1.0
0.80000001	0.40000001	0.95130178	0.64888889	0.46598718	0.61006951	0.10910895	-1.0	-1.0	-1.0	-1.0	8.57989287	22.0	1.0	1.0
0.88461536	0.60000002	0.97970414	0.68888889	0.41640785	0.58997166	0.3954373	-1.0	-1.0	-1.0	-1.0	12.36235785	33.0	2.0	1.0
0.8923077	0.40000001	0.98153846	0.66	0.39831659	0.59752667	0.07048548	-1.0	-1.0	-1.0	-1.0	16.37349892	36.0	3.0	1.0
0.89999998	0.53333336	0.98461538	0.68888889	0.40481716	0.58969772	0.37346856	-1.0	-1.0	-1.0	-1.0	20.30416942	34.0	4.0	1.0
0.78625953	0.42857143	0.94799254	0.58418367	0.48407379	0.63204634	0.13282872	-1.0	-1.0	-1.0	-1.0	23.74508262	19.0	5.0	1.0
0.92366409	0.5714286	0.99574617	0.72959184	0.31924832	0.56526881	0.36153846	-1.0	-1.0	-1.0	-1.0	28.80297971	60.0	6.0	1.0
0.98473281	0.42857143	0.99953383	0.78316327	0.23578924	0.49603036	0.13282872	-1.0	-1.0	-1.0	-1.0	35.46471071	99.0	7.0	1.0
0.83206105	0.5	0.96165725	0.61734694	0.45095673	0.61358309	0.24615385	-1.0	-1.0	-1.0	-1.0	38.94754267	24.0	8.0	1.0
0.66412216	0.2857143	0.88785619	0.31887755	0.56966889	0.67530107	-0.09688768	-1.0	-1.0	-1.0	-1.0	41.5945971	7.0	9.0	1.0
