train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.74800003	0.53571427	0.903936	0.76658163	0.40624762	0.54411	0.04117077	-1.0	-1.0	-1.0	-1.0	7.74978948	25.0	0.0	1.0
0.61199999	0.5714286	0.841824	0.74744898	0.4857778	0.55282634	0.0	-1.0	-1.0	-1.0	-1.0	14.0596776	8.0	1.0	1.0
0.676	0.5714286	0.879184	0.74617347	0.43909878	0.55143183	0.0	-1.0	-1.0	-1.0	-1.0	21.98354983	16.0	2.0	1.0
0.62400001	0.5714286	0.845712	0.70918367	0.48099944	0.57113695	0.0	-1.0	-1.0	-1.0	-1.0	29.91876125	8.0	3.0	1.0
0.77600002	0.6785714	0.928376	0.79336735	0.36954102	0.50869358	0.37492637	-1.0	-1.0	-1.0	-1.0	37.87188864	35.0	4.0	1.0
0.72000003	0.5714286	0.896456	0.81696429	0.41901007	0.48253971	0.03907738	-1.0	-1.0	-1.0	-1.0	46.26437569	22.0	5.0	1.0
0.736	0.64285713	0.907048	0.78762755	0.40341789	0.5120756	0.21384973	-1.0	-1.0	-1.0	-1.0	53.94295144	26.0	6.0	1.0
0.616	0.60714287	0.845256	0.74681122	0.47953263	0.54692227	0.0	-1.0	-1.0	-1.0	-1.0	61.69632816	9.0	7.0	1.0
0.70517927	0.51851851	0.88347804	0.77777778	0.43668991	0.52683437	-0.23331413	-1.0	-1.0	-1.0	-1.0	69.26586819	17.0	8.0	1.0
0.61354584	0.5925926	0.83919303	0.78600823	0.48861858	0.50950307	0.0	-1.0	-1.0	-1.0	-1.0	76.8647027	8.0	9.0	1.0
