train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.74800003	0.53571427	0.902616	0.76594388	0.40702057	0.54463494	0.04117077	-1.0	-1.0	-1.0	-1.0	9.57573438	25.0	0.0	1.0
0.616	0.5714286	0.841408	0.74872449	0.48587543	0.55171192	0.0	-1.0	-1.0	-1.0	-1.0	17.01752281	8.0	1.0	1.0
0.67199999	0.5714286	0.878736	0.74744898	0.43938512	0.55140752	0.0	-1.0	-1.0	-1.0	-1.0	25.82858634	16.0	2.0	1.0
0.62400001	0.5714286	0.84512	0.71109694	0.48117346	0.56975538	0.0	-1.0	-1.0	-1.0	-1.0	34.00464511	8.0	3.0	1.0
0.77200001	0.6785714	0.927184	0.79655612	0.37095806	0.50622898	0.37492637	-1.0	-1.0	-1.0	-1.0	43.50376582	35.0	4.0	1.0
0.708	0.5714286	0.892608	0.81696429	0.42375714	0.48313874	0.03907738	-1.0	-1.0	-1.0	-1.0	52.57131577	21.0	5.0	1.0
0.72799999	0.64285713	0.901144	0.78571429	0.41131055	0.51440012	0.21384973	-1.0	-1.0	-1.0	-1.0	61.5685842	24.0	6.0	1.0
0.61199999	0.60714287	0.844816	0.74744898	0.4794198	0.54760081	0.0	-1.0	-1.0	-1.0	-1.0	69.97299147	9.0	7.0	1.0
0.70916337	0.51851851	0.88262885	0.77640604	0.43723398	0.52649349	-0.23331413	-1.0	-1.0	-1.0	-1.0	78.73764658	17.0	8.0	1.0
0.62948209	0.5925926	0.84371677	0.78532236	0.48193389	0.50986594	0.0	-1.0	-1.0	-1.0	-1.0	86.1899755	9.0	9.0	1.0
