train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.80769229	0.46666667	0.95846154	0.62444444	0.44789958	0.60402554	0.20412415	-1.0	-1.0	-1.0	-1.0	7.24413419	33.0	0.0	1.0
0.73846155	0.33333334	0.91680473	0.6	0.51034534	0.63107038	0.0	-1.0	-1.0	-1.0	-1.0	12.40489841	18.0	1.0	1.0
0.73846155	0.53333336	0.90837278	0.58444444	0.55157286	0.62882537	0.31369453	-1.0	-1.0	-1.0	-1.0	17.54959464	12.0	2.0	1.0
0.76923078	0.40000001	0.93431953	0.60444444	0.50077784	0.6243121	0.08219949	-1.0	-1.0	-1.0	-1.0	22.85187483	20.0	3.0	1.0
0.85384613	0.46666667	0.96905325	0.71333333	0.42777905	0.59941852	0.25836064	-1.0	-1.0	-1.0	-1.0	28.77451801	37.0	4.0	1.0
0.76335877	0.5	0.91358312	0.56122449	0.53620511	0.6359238	0.24615385	-1.0	-1.0	-1.0	-1.0	33.91410327	14.0	5.0	1.0
0.89312977	0.5	0.97995455	0.71428571	0.37317434	0.57715672	0.26565743	-1.0	-1.0	-1.0	-1.0	40.63774776	55.0	6.0	1.0
0.89312977	0.5	0.97660393	0.71173469	0.38933092	0.5784654	0.24806947	-1.0	-1.0	-1.0	-1.0	47.26670289	49.0	7.0	1.0
0.82442749	0.42857143	0.95987996	0.64285714	0.42805347	0.6209293	0.13282872	-1.0	-1.0	-1.0	-1.0	53.3692143	36.0	8.0	1.0
0.68702292	0.2857143	0.88112581	0.29591837	0.57260424	0.67262834	-0.13728129	-1.0	-1.0	-1.0	-1.0	58.1793828	8.0	9.0	1.0
