train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.80000001	0.5	0.96888889	0.73979592	0.31849524	0.48750401	0.24504901	-1.0	-1.0	-1.0	-1.0	6.68032241	30.0	0.0	1.0
0.64999998	0.35714287	0.87527778	0.66496599	0.43407753	0.54100782	0.0	-1.0	-1.0	-1.0	-1.0	11.16464067	10.0	1.0	1.0
0.89999998	0.5714286	0.99185185	0.82993197	0.25519341	0.42252964	0.40457739	-1.0	-1.0	-1.0	-1.0	17.4316802	49.0	2.0	1.0
0.65833336	0.42857143	0.86481481	0.67687075	0.43620333	0.52001536	0.12038585	-1.0	-1.0	-1.0	-1.0	21.99028111	10.0	3.0	1.0
0.85123968	0.61538464	0.97673201	0.80670611	0.30956829	0.44861394	0.43047302	-1.0	-1.0	-1.0	-1.0	27.39628863	32.0	4.0	1.0
0.73553717	0.53846157	0.93984928	0.7061144	0.35726625	0.51319897	0.33146165	-1.0	-1.0	-1.0	-1.0	32.4263525	22.0	5.0	1.0
0.81818181	0.53846157	0.96689661	0.74556213	0.3231723	0.50240242	0.34993946	-1.0	-1.0	-1.0	-1.0	37.73213458	28.0	6.0	1.0
1.0	0.30769232	1.0	0.7790927	0.10640331	0.44403905	-0.00959765	-1.0	-1.0	-1.0	-1.0	47.65860558	143.0	7.0	1.0
0.66115701	0.46153846	0.8985725	0.67455621	0.4053016	0.53302884	0.18443429	-1.0	-1.0	-1.0	-1.0	52.39971519	14.0	8.0	1.0
0.64462811	0.46153846	0.91302962	0.71794872	0.39051372	0.51131111	0.23867967	-1.0	-1.0	-1.0	-1.0	57.11639237	16.0	9.0	1.0
