train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.93846154	0.46666667	0.99363905	0.69777778	0.33873779	0.57841671	0.20134682	-1.0	-1.0	-1.0	-1.0	5.35176182	58.0	0.0	1.0
0.79230767	0.33333334	0.9439645	0.63555556	0.47806084	0.61678576	0.0	-1.0	-1.0	-1.0	-1.0	8.80666924	21.0	1.0	1.0
0.86923075	0.53333336	0.97029586	0.67111111	0.4419603	0.60165811	0.28194194	-1.0	-1.0	-1.0	-1.0	12.74060059	29.0	2.0	1.0
0.87692308	0.40000001	0.97446746	0.63777778	0.41934153	0.60422462	0.07048548	-1.0	-1.0	-1.0	-1.0	16.75314975	33.0	3.0	1.0
0.90769231	0.60000002	0.98251479	0.70222222	0.40952161	0.59235436	0.47981261	-1.0	-1.0	-1.0	-1.0	20.78473616	35.0	4.0	1.0
0.79389316	0.5	0.94563254	0.58418367	0.49076506	0.63149726	0.24615385	-1.0	-1.0	-1.0	-1.0	24.47896743	19.0	5.0	1.0
0.92366409	0.5714286	0.99528	0.7372449	0.31878456	0.56519622	0.36153846	-1.0	-1.0	-1.0	-1.0	29.91615939	64.0	6.0	1.0
0.97709924	0.35714287	0.99833926	0.77040816	0.27018702	0.51483375	0.03076923	-1.0	-1.0	-1.0	-1.0	36.38926768	86.0	7.0	1.0
0.82442749	0.5	0.96183206	0.60969388	0.44820637	0.61495078	0.24615385	-1.0	-1.0	-1.0	-1.0	40.24739766	26.0	8.0	1.0
0.6793893	0.21428572	0.89618903	0.31887755	0.56395185	0.67677313	-0.23920985	-1.0	-1.0	-1.0	-1.0	43.11174011	8.0	9.0	1.0
