train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.81999999	0.60714287	0.941072	0.78507653	0.3570531	0.52582484	0.21457544	-1.0	-1.0	-1.0	-1.0	5.75534034	29.0	0.0	1.0
0.63599998	0.5714286	0.863744	0.72831633	0.4645429	0.56117028	0.0	-1.0	-1.0	-1.0	-1.0	9.29197073	9.0	1.0	1.0
0.81599998	0.6785714	0.939576	0.77997449	0.36055872	0.52902043	0.40964402	-1.0	-1.0	-1.0	-1.0	13.97682953	27.0	2.0	1.0
0.60799998	0.5714286	0.85196	0.70153061	0.48674011	0.56753379	0.0	-1.0	-1.0	-1.0	-1.0	18.61090899	6.0	3.0	1.0
0.80800003	0.64285713	0.944416	0.79783163	0.35295364	0.51572239	0.28819541	-1.0	-1.0	-1.0	-1.0	24.1375916	29.0	4.0	1.0
0.92400002	0.75	0.990256	0.8622449	0.22601937	0.42444062	0.48589871	-1.0	-1.0	-1.0	-1.0	31.47708011	80.0	5.0	1.0
0.824	0.60714287	0.952568	0.80803571	0.33800378	0.49231762	0.13025792	-1.0	-1.0	-1.0	-1.0	37.58289504	34.0	6.0	1.0
0.616	0.60714287	0.853648	0.75510204	0.47703129	0.5337463	0.0	-1.0	-1.0	-1.0	-1.0	41.62255836	8.0	7.0	1.0
0.75697213	0.55555558	0.90804908	0.78395062	0.4113698	0.52592355	-0.18665131	-1.0	-1.0	-1.0	-1.0	46.11973453	17.0	8.0	1.0
0.7171315	0.62962961	0.89266837	0.79355281	0.43101987	0.50572461	0.2393654	-1.0	-1.0	-1.0	-1.0	51.35274386	14.0	9.0	1.0
