train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.92307693	0.77999997	0.98371757	0.90104167	0.2152818	0.4391104	0.5053565	-1.0	-1.0	-1.0	-1.0	19.3703928	60.0	0.0	1.0
0.96153843	0.88	0.99486088	0.92013889	0.13937254	0.34870064	0.73868038	-1.0	-1.0	-1.0	-1.0	44.86184716	138.0	1.0	1.0
0.90744919	0.87755102	0.97547503	0.85661765	0.25138718	0.42029256	0.73816776	-1.0	-1.0	-1.0	-1.0	63.17212367	43.0	2.0	1.0
0.96388263	0.85714287	0.99495539	0.92463235	0.13575937	0.34364817	0.68104601	-1.0	-1.0	-1.0	-1.0	88.98454189	138.0	3.0	1.0
0.88939053	0.73469388	0.96255777	0.82720588	0.30386755	0.47229692	0.44150765	-1.0	-1.0	-1.0	-1.0	105.53044438	25.0	4.0	1.0
0.91196388	0.89795917	0.98417317	0.94852941	0.21399505	0.29484457	0.77864723	-1.0	-1.0	-1.0	-1.0	125.18580818	68.0	5.0	1.0
0.91422123	0.81632656	0.97526612	0.87867647	0.25200522	0.46222207	0.58300061	-1.0	-1.0	-1.0	-1.0	143.32884622	44.0	6.0	1.0
0.94130927	0.81632656	0.99222926	0.93566176	0.16887954	0.31680977	0.60077444	-1.0	-1.0	-1.0	-1.0	165.58599496	97.0	7.0	1.0
0.93679458	0.87755102	0.99003307	0.96507353	0.18570286	0.23726885	0.72523512	-1.0	-1.0	-1.0	-1.0	187.1172843	90.0	8.0	1.0
0.96613997	0.93877554	0.99616304	0.98387097	0.12924705	0.16738044	0.87061664	-1.0	-1.0	-1.0	-1.0	214.86646771	163.0	9.0	1.0
