train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.94230771	0.79166669	0.98516087	0.93055556	0.19102071	0.40058911	0.60246408	-1.0	-1.0	-1.0	-1.0	12.53522038	99.0	0.0	1.0
0.95192307	0.875	0.98862796	0.95138889	0.17508756	0.29436457	0.75261781	-1.0	-1.0	-1.0	-1.0	26.53791738	128.0	1.0	1.0
0.90909094	0.73913044	0.97158948	0.82575758	0.27267653	0.49213222	0.48075018	-1.0	-1.0	-1.0	-1.0	36.05930996	44.0	2.0	1.0
1.0	1.0	1.0	1.0	0.03048319	0.11296608	1.0	-1.0	-1.0	-1.0	-1.0	67.9841435	500.0	3.0	1.0
0.91866028	0.9130435	0.98166251	0.92424242	0.21843998	0.30848387	0.83971912	-1.0	-1.0	-1.0	-1.0	79.32208562	81.0	4.0	1.0
0.94736844	0.9130435	0.98807262	0.92424242	0.17873691	0.25177434	0.83971912	-1.0	-1.0	-1.0	-1.0	93.59023046	120.0	5.0	1.0
0.88995218	0.9130435	0.96900254	0.89393939	0.3006075	0.41945019	0.82575758	-1.0	-1.0	-1.0	-1.0	102.35329938	35.0	6.0	1.0
0.91387558	0.82608694	0.97268835	0.91666667	0.27565315	0.38603392	0.65151515	-1.0	-1.0	-1.0	-1.0	111.53477454	46.0	7.0	1.0
0.88038278	0.82608694	0.96382867	0.78030303	0.30541882	0.54957861	0.66414149	-1.0	-1.0	-1.0	-1.0	121.34139395	33.0	8.0	1.0
0.91866028	0.78260869	0.97399327	0.90151515	0.26641744	0.40165046	0.58930667	-1.0	-1.0	-1.0	-1.0	130.54153514	48.0	9.0	1.0
