train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.94117647	0.80000001	0.99274687	0.91319444	0.16873465	0.42407539	0.55414661	-1.0	-1.0	-1.0	-1.0	20.14119053	85.0	0.0	1.0
0.97737557	0.86000001	0.99814705	0.93923611	0.10903224	0.32312506	0.69534015	-1.0	-1.0	-1.0	-1.0	44.93086433	164.0	1.0	1.0
0.9255079	0.85714287	0.98407635	0.85661765	0.21681829	0.41524529	0.68163812	-1.0	-1.0	-1.0	-1.0	60.95773983	55.0	2.0	1.0
0.97291195	0.87755102	0.99740636	0.93566176	0.11188272	0.3180187	0.72977941	-1.0	-1.0	-1.0	-1.0	85.50346828	154.0	3.0	1.0
0.89841986	0.71428573	0.96627244	0.84742647	0.29068515	0.46077922	0.3878974	-1.0	-1.0	-1.0	-1.0	99.47182608	27.0	4.0	1.0
0.91873592	0.89795917	0.98854007	0.95404412	0.19752048	0.28205556	0.77864723	-1.0	-1.0	-1.0	-1.0	117.09519124	72.0	5.0	1.0
0.90970653	0.81632656	0.97519478	0.88786765	0.25718784	0.45147145	0.58300061	-1.0	-1.0	-1.0	-1.0	132.24501991	39.0	6.0	1.0
0.96162528	0.83673471	0.99648406	0.93566176	0.1406	0.28849185	0.63970588	-1.0	-1.0	-1.0	-1.0	153.27757382	114.0	7.0	1.0
0.9503386	0.87755102	0.99464456	0.97058824	0.15840827	0.22763483	0.72523512	-1.0	-1.0	-1.0	-1.0	173.54352736	104.0	8.0	1.0
0.98419863	0.93877554	0.99933248	0.98924731	0.08846997	0.14236446	0.87061664	-1.0	-1.0	-1.0	-1.0	202.70237923	211.0	9.0	1.0
