train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.676	0.53571427	0.875944	0.75127551	0.43889481	0.55411661	0.0	-1.0	-1.0	-1.0	-1.0	9.55353951	18.0	0.0	1.0
0.616	0.5714286	0.837384	0.74234694	0.48790908	0.55215245	0.0	-1.0	-1.0	-1.0	-1.0	18.14715505	8.0	1.0	1.0
0.62800002	0.5714286	0.853632	0.73278061	0.46823832	0.56084579	0.0	-1.0	-1.0	-1.0	-1.0	27.28202963	11.0	2.0	1.0
0.62400001	0.5714286	0.842128	0.71109694	0.48320678	0.57232773	0.0	-1.0	-1.0	-1.0	-1.0	37.46163177	8.0	3.0	1.0
0.77200001	0.6785714	0.925704	0.79272959	0.37105048	0.50160706	0.37492637	-1.0	-1.0	-1.0	-1.0	47.51897216	38.0	4.0	1.0
0.69599998	0.5714286	0.87792	0.81505102	0.44107583	0.48799494	0.03907738	-1.0	-1.0	-1.0	-1.0	56.25441861	18.0	5.0	1.0
0.69199997	0.64285713	0.876632	0.77168367	0.4400298	0.52104801	0.21384973	-1.0	-1.0	-1.0	-1.0	64.97224069	18.0	6.0	1.0
0.61199999	0.60714287	0.838304	0.74043367	0.48701122	0.5538891	0.0	-1.0	-1.0	-1.0	-1.0	72.86284423	8.0	7.0	1.0
0.70517927	0.55555558	0.88047809	0.77160494	0.43799478	0.5279243	-0.18665131	-1.0	-1.0	-1.0	-1.0	81.5400281	18.0	8.0	1.0
0.62948209	0.5925926	0.84035174	0.781893	0.48403832	0.51383114	0.0	-1.0	-1.0	-1.0	-1.0	89.53337526	9.0	9.0	1.0
