train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.80000001	0.5	0.96835648	0.73809524	0.31924877	0.48812041	0.24504901	-1.0	-1.0	-1.0	-1.0	5.91241026	30.0	0.0	1.0
0.64999998	0.35714287	0.87451389	0.66326531	0.43444347	0.54119772	0.0	-1.0	-1.0	-1.0	-1.0	10.58059597	10.0	1.0	1.0
0.89999998	0.5714286	0.99159722	0.82993197	0.25613454	0.42365947	0.40457739	-1.0	-1.0	-1.0	-1.0	16.88536954	49.0	2.0	1.0
0.64999998	0.42857143	0.8643287	0.67687075	0.43648541	0.52053785	0.12038585	-1.0	-1.0	-1.0	-1.0	21.59597635	10.0	3.0	1.0
0.85123968	0.61538464	0.97609453	0.80670611	0.31039253	0.44957271	0.43047302	-1.0	-1.0	-1.0	-1.0	27.1231463	32.0	4.0	1.0
0.73553717	0.53846157	0.9392118	0.7061144	0.35796663	0.51339471	0.33146165	-1.0	-1.0	-1.0	-1.0	32.3790338	22.0	5.0	1.0
0.80991733	0.53846157	0.96639574	0.74358974	0.32388526	0.50311154	0.34993946	-1.0	-1.0	-1.0	-1.0	37.77888942	28.0	6.0	1.0
1.0	0.30769232	1.0	0.77712032	0.11241038	0.44873965	-0.00959765	-1.0	-1.0	-1.0	-1.0	47.78601313	137.0	7.0	1.0
0.66115701	0.46153846	0.89802609	0.67455621	0.40577823	0.53317416	0.18443429	-1.0	-1.0	-1.0	-1.0	52.78060675	14.0	8.0	1.0
0.64462811	0.46153846	0.91221	0.71794872	0.39109951	0.51102567	0.23867967	-1.0	-1.0	-1.0	-1.0	57.49498296	16.0	9.0	1.0
