train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.81538463	0.46666667	0.95455621	0.62444444	0.4562892	0.60615963	0.20412415	-1.0	-1.0	-1.0	-1.0	6.8852427	31.0	0.0	1.0
0.72307694	0.33333334	0.91275148	0.59333333	0.51625711	0.63190979	0.0	-1.0	-1.0	-1.0	-1.0	11.94837523	17.0	1.0	1.0
0.69999999	0.46666667	0.90127219	0.58222222	0.55861163	0.62994486	0.17864381	-1.0	-1.0	-1.0	-1.0	16.79284	11.0	2.0	1.0
0.77692306	0.40000001	0.93	0.60444444	0.50662822	0.62534714	0.08967437	-1.0	-1.0	-1.0	-1.0	22.07994437	19.0	3.0	1.0
0.84615386	0.46666667	0.96754438	0.70888889	0.42882991	0.5997256	0.25836064	-1.0	-1.0	-1.0	-1.0	27.99327564	37.0	4.0	1.0
0.76335877	0.5	0.91285473	0.56632653	0.53649306	0.63651514	0.24615385	-1.0	-1.0	-1.0	-1.0	32.96833897	14.0	5.0	1.0
0.89312977	0.5	0.97858516	0.70918367	0.37673864	0.57744557	0.26565743	-1.0	-1.0	-1.0	-1.0	39.46401072	54.0	6.0	1.0
0.89312977	0.5	0.97325331	0.70153061	0.39899275	0.58332348	0.24806947	-1.0	-1.0	-1.0	-1.0	45.9044435	46.0	7.0	1.0
0.82442749	0.5	0.9576365	0.64285714	0.43257368	0.62216681	0.24615582	-1.0	-1.0	-1.0	-1.0	51.9564364	35.0	8.0	1.0
0.68702292	0.2857143	0.88031001	0.29336735	0.57287103	0.67270154	-0.13728129	-1.0	-1.0	-1.0	-1.0	56.67958355	8.0	9.0	1.0
