train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
1.0	0.79166669	1.0	0.93055556	0.05491713	0.34923029	0.58536941	-1.0	-1.0	-1.0	-1.0	11.14240527	201.0	0.0	1.0
1.0	0.91666669	1.0	0.98611111	0.01861281	0.17586564	0.83333333	-1.0	-1.0	-1.0	-1.0	29.39122677	382.0	1.0	1.0
0.9952153	0.82608694	0.99997711	0.92424242	0.07324297	0.39402229	0.65151515	-1.0	-1.0	-1.0	-1.0	39.31927443	157.0	2.0	1.0
1.0	0.95652175	1.0	0.99242424	0.00853932	0.10431446	0.91605722	-1.0	-1.0	-1.0	-1.0	63.56343222	500.0	3.0	1.0
0.9952153	0.9130435	0.99997711	0.97727273	0.05205137	0.22625066	0.83971912	-1.0	-1.0	-1.0	-1.0	75.63801956	211.0	4.0	1.0
1.0	0.95652175	1.0	1.0	0.01544489	0.0919368	0.91666667	-1.0	-1.0	-1.0	-1.0	97.34572792	403.0	5.0	1.0
0.88995218	0.9130435	0.97364987	0.89393939	0.31384441	0.48829049	0.82575758	-1.0	-1.0	-1.0	-1.0	101.44045091	22.0	6.0	1.0
0.9952153	0.86956519	0.99983975	0.95454545	0.0912912	0.25169805	0.74242424	-1.0	-1.0	-1.0	-1.0	110.99176764	140.0	7.0	1.0
0.97607654	0.82608694	0.9986493	0.84848485	0.1212137	0.4980635	0.66414149	-1.0	-1.0	-1.0	-1.0	118.17909265	102.0	8.0	1.0
0.98086125	0.78260869	0.99867219	0.90909091	0.12575589	0.34879643	0.58930667	-1.0	-1.0	-1.0	-1.0	125.76340032	98.0	9.0	1.0
