train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.83076924	0.46666667	0.9637574	0.62444444	0.44162595	0.60534948	0.20134682	-1.0	-1.0	-1.0	-1.0	5.56541944	33.0	0.0	1.0
0.75384617	0.33333334	0.91852071	0.60666667	0.51259714	0.63130414	0.0	-1.0	-1.0	-1.0	-1.0	9.76469111	17.0	1.0	1.0
0.76153845	0.53333336	0.92316568	0.59333333	0.53616816	0.62532997	0.29515064	-1.0	-1.0	-1.0	-1.0	14.0207274	14.0	2.0	1.0
0.8230769	0.33333334	0.94366864	0.60666667	0.48643437	0.62225014	-0.02759211	-1.0	-1.0	-1.0	-1.0	18.70402551	22.0	3.0	1.0
0.86153847	0.46666667	0.97325444	0.70666667	0.42161602	0.59779292	0.23610007	-1.0	-1.0	-1.0	-1.0	23.84927464	37.0	4.0	1.0
0.77862597	0.5	0.93190956	0.57142857	0.50898796	0.63448018	0.24615385	-1.0	-1.0	-1.0	-1.0	28.30913234	18.0	5.0	1.0
0.91603053	0.5714286	0.98607307	0.70408163	0.35715428	0.57421321	0.3721042	-1.0	-1.0	-1.0	-1.0	34.42249036	58.0	6.0	1.0
0.90076333	0.42857143	0.98254764	0.71683673	0.37072513	0.57241267	0.13282872	-1.0	-1.0	-1.0	-1.0	40.32267046	53.0	7.0	1.0
0.81679392	0.5	0.96215256	0.63010204	0.42977926	0.61998206	0.24615582	-1.0	-1.0	-1.0	-1.0	45.5854609	34.0	8.0	1.0
0.70229006	0.21428572	0.88631199	0.30612245	0.57100338	0.67340916	-0.23000599	-1.0	-1.0	-1.0	-1.0	49.75314331	8.0	9.0	1.0
