train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.92986423	0.77999997	0.98645605	0.90277778	0.20274366	0.43532631	0.5053565	-1.0	-1.0	-1.0	-1.0	18.34193683	66.0	0.0	1.0
0.97058821	0.86000001	0.99606376	0.92881944	0.12915543	0.33998001	0.69534015	-1.0	-1.0	-1.0	-1.0	39.98616695	147.0	1.0	1.0
0.90744919	0.87755102	0.97683046	0.85661765	0.24663205	0.42193028	0.73816776	-1.0	-1.0	-1.0	-1.0	56.05454779	44.0	2.0	1.0
0.96388263	0.85714287	0.99577068	0.92279412	0.12904096	0.33842456	0.68104601	-1.0	-1.0	-1.0	-1.0	80.31062484	142.0	3.0	1.0
0.89164788	0.71428573	0.96317433	0.84007353	0.30252829	0.469661	0.3878974	-1.0	-1.0	-1.0	-1.0	95.18573046	25.0	4.0	1.0
0.91647857	0.89795917	0.98600248	0.94852941	0.20650175	0.28962484	0.77864723	-1.0	-1.0	-1.0	-1.0	113.66522098	71.0	5.0	1.0
0.91422123	0.79591835	0.97453745	0.87867647	0.25694758	0.46056199	0.53312605	-1.0	-1.0	-1.0	-1.0	130.27647924	41.0	6.0	1.0
0.94808125	0.81632656	0.99354392	0.93566176	0.16033395	0.31060591	0.60077444	-1.0	-1.0	-1.0	-1.0	151.65604568	102.0	7.0	1.0
0.93905193	0.87755102	0.99134263	0.96507353	0.17977253	0.23611532	0.72523512	-1.0	-1.0	-1.0	-1.0	171.61289382	92.0	8.0	1.0
0.97291195	0.93877554	0.99741655	0.98387097	0.11900593	0.16125613	0.87061664	-1.0	-1.0	-1.0	-1.0	198.40240645	172.0	9.0	1.0
