train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.94711536	0.79166669	0.9886973	0.91666667	0.16929044	0.38979355	0.60246408	-1.0	-1.0	-1.0	-1.0	12.53140736	109.0	0.0	1.0
0.99519229	0.875	0.99674094	0.96527778	0.12638776	0.26356217	0.75261781	-1.0	-1.0	-1.0	-1.0	28.10630941	172.0	1.0	1.0
0.9952153	0.73913044	0.9996566	0.90909091	0.08286683	0.45470756	0.48075018	-1.0	-1.0	-1.0	-1.0	45.15244627	220.0	2.0	1.0
1.0	0.95652175	1.0	0.99242424	0.02312416	0.11398476	0.91605722	-1.0	-1.0	-1.0	-1.0	73.07627487	500.0	3.0	1.0
0.94736844	0.9130435	0.98527964	0.93939394	0.2018126	0.2971701	0.83971912	-1.0	-1.0	-1.0	-1.0	83.21232247	86.0	4.0	1.0
1.0	0.95652175	1.0	0.96212121	0.0711316	0.21232089	0.91666667	-1.0	-1.0	-1.0	-1.0	99.85926604	269.0	5.0	1.0
0.88516748	0.9130435	0.97003274	0.89393939	0.30393258	0.430089	0.82575758	-1.0	-1.0	-1.0	-1.0	108.51209331	32.0	6.0	1.0
0.92344499	0.82608694	0.97685493	0.92424242	0.25698271	0.3581489	0.65151515	-1.0	-1.0	-1.0	-1.0	117.83187723	52.0	7.0	1.0
0.88516748	0.82608694	0.96794945	0.78030303	0.28934908	0.54919195	0.66414149	-1.0	-1.0	-1.0	-1.0	126.43334198	36.0	8.0	1.0
0.91866028	0.78260869	0.97825141	0.91666667	0.24865566	0.39025846	0.58930667	-1.0	-1.0	-1.0	-1.0	134.43959856	53.0	9.0	1.0
