train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.94711536	0.79166669	0.98982988	0.91666667	0.16354033	0.38754836	0.60246408	-1.0	-1.0	-1.0	-1.0	13.36546183	112.0	0.0	1.0
0.99519229	0.83333331	0.99993066	0.97222222	0.08333954	0.25645569	0.66666667	-1.0	-1.0	-1.0	-1.0	31.6664803	242.0	1.0	1.0
0.9952153	0.73913044	0.99974817	0.90909091	0.08115704	0.44765803	0.48075018	-1.0	-1.0	-1.0	-1.0	47.93750453	218.0	2.0	1.0
1.0	0.95652175	1.0	0.99242424	0.02186965	0.11412379	0.91605722	-1.0	-1.0	-1.0	-1.0	77.68581486	500.0	3.0	1.0
0.94736844	0.9130435	0.98633273	0.93939394	0.19815248	0.29459226	0.83971912	-1.0	-1.0	-1.0	-1.0	87.33255434	87.0	4.0	1.0
1.0	0.95652175	1.0	0.96212121	0.05079772	0.19784573	0.91666667	-1.0	-1.0	-1.0	-1.0	105.74654031	326.0	5.0	1.0
0.88516748	0.9130435	0.97085689	0.89393939	0.30223548	0.43301272	0.82575758	-1.0	-1.0	-1.0	-1.0	113.82549024	32.0	6.0	1.0
0.92344499	0.82608694	0.97799959	0.92424242	0.25354895	0.35210708	0.65151515	-1.0	-1.0	-1.0	-1.0	122.6329937	53.0	7.0	1.0
0.88516748	0.82608694	0.9687965	0.78030303	0.28486842	0.54852819	0.66414149	-1.0	-1.0	-1.0	-1.0	130.58361864	37.0	8.0	1.0
0.92344499	0.78260869	0.97939608	0.91666667	0.24491733	0.38782609	0.58930667	-1.0	-1.0	-1.0	-1.0	139.72212481	54.0	9.0	1.0
