train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
1.0	0.79166669	1.0	0.92361111	0.06869237	0.3640689	0.58536941	-1.0	-1.0	-1.0	-1.0	13.23159814	207.0	0.0	1.0
1.0	0.91666669	1.0	0.97916667	0.03315859	0.19769166	0.83333333	-1.0	-1.0	-1.0	-1.0	32.25340104	347.0	1.0	1.0
1.0	0.82608694	1.0	0.90909091	0.06847233	0.40025046	0.65151515	-1.0	-1.0	-1.0	-1.0	46.75179744	200.0	2.0	1.0
1.0	0.95652175	1.0	1.0	0.01339969	0.10708695	0.91605722	-1.0	-1.0	-1.0	-1.0	75.68322635	500.0	3.0	1.0
0.9665072	0.9130435	0.99755042	0.96212121	0.13090596	0.26826075	0.83971912	-1.0	-1.0	-1.0	-1.0	85.87961936	121.0	4.0	1.0
1.0	1.0	1.0	1.0	0.01332047	0.0751094	1.0	-1.0	-1.0	-1.0	-1.0	115.53152728	500.0	5.0	1.0
0.88038278	0.9130435	0.97179552	0.89393939	0.31119472	0.4595494	0.82575758	-1.0	-1.0	-1.0	-1.0	121.06256056	26.0	6.0	1.0
0.94736844	0.82608694	0.98729425	0.93939394	0.20158038	0.29977018	0.65151515	-1.0	-1.0	-1.0	-1.0	128.79933643	71.0	7.0	1.0
0.94258374	0.78260869	0.98672192	0.83333333	0.19522272	0.53103292	0.58930667	-1.0	-1.0	-1.0	-1.0	136.33833742	70.0	8.0	1.0
0.94736844	0.82608694	0.98798104	0.90909091	0.19654441	0.36676395	0.6992059	-1.0	-1.0	-1.0	-1.0	143.94717813	69.0	9.0	1.0
