train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.81538463	0.46666667	0.95491124	0.62	0.46449277	0.6088959	0.20134682	-1.0	-1.0	-1.0	-1.0	6.9945972	28.0	0.0	1.0
0.73076922	0.33333334	0.9133432	0.59777778	0.51950562	0.6331836	0.0	-1.0	-1.0	-1.0	-1.0	13.14370394	16.0	1.0	1.0
0.73846155	0.53333336	0.91023669	0.58	0.55028027	0.62819916	0.31369453	-1.0	-1.0	-1.0	-1.0	19.36723065	12.0	2.0	1.0
0.80000001	0.40000001	0.9364497	0.60444444	0.49859425	0.62512177	0.08967437	-1.0	-1.0	-1.0	-1.0	25.94664097	20.0	3.0	1.0
0.85384613	0.46666667	0.96926036	0.70666667	0.42799604	0.60123163	0.23610007	-1.0	-1.0	-1.0	-1.0	33.0129447	36.0	4.0	1.0
0.7557252	0.5	0.92404289	0.57397959	0.52191681	0.63568276	0.24615385	-1.0	-1.0	-1.0	-1.0	38.1894505	16.0	5.0	1.0
0.90839696	0.5714286	0.98403356	0.70153061	0.36019692	0.57361108	0.3721042	-1.0	-1.0	-1.0	-1.0	45.04179454	58.0	6.0	1.0
0.89312977	0.5	0.97669134	0.71428571	0.39084941	0.58280307	0.24806947	-1.0	-1.0	-1.0	-1.0	51.39519525	47.0	7.0	1.0
0.82442749	0.5714286	0.95903502	0.64540816	0.43600503	0.62150127	0.35160542	-1.0	-1.0	-1.0	-1.0	57.47189307	33.0	8.0	1.0
0.70229006	0.21428572	0.88430161	0.29846939	0.57156497	0.6734857	-0.23000599	-1.0	-1.0	-1.0	-1.0	62.10023355	8.0	9.0	1.0
