train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.94230771	0.79166669	0.98571561	0.92361111	0.18706618	0.39869037	0.60246408	-1.0	-1.0	-1.0	-1.0	13.64664912	101.0	0.0	1.0
0.95192307	0.875	0.99006102	0.95833333	0.16855182	0.28878039	0.75261781	-1.0	-1.0	-1.0	-1.0	28.49138308	133.0	1.0	1.0
0.91387558	0.73913044	0.97257389	0.82575758	0.26927924	0.48909158	0.48075018	-1.0	-1.0	-1.0	-1.0	39.05264044	45.0	2.0	1.0
1.0	1.0	1.0	1.0	0.02897481	0.11291067	1.0	-1.0	-1.0	-1.0	-1.0	73.63764954	500.0	3.0	1.0
0.92344499	0.9130435	0.98248666	0.92424242	0.21546337	0.30660862	0.83971912	-1.0	-1.0	-1.0	-1.0	86.24653196	82.0	4.0	1.0
0.95215309	0.9130435	0.98978961	0.93181818	0.16942102	0.2457453	0.83971912	-1.0	-1.0	-1.0	-1.0	101.45733523	128.0	5.0	1.0
0.88516748	0.9130435	0.96973513	0.89393939	0.29936427	0.42128089	0.82575758	-1.0	-1.0	-1.0	-1.0	111.70361614	35.0	6.0	1.0
0.91387558	0.82608694	0.97374144	0.91666667	0.27251706	0.38120046	0.65151515	-1.0	-1.0	-1.0	-1.0	122.72011542	47.0	7.0	1.0
0.88038278	0.82608694	0.96460704	0.78030303	0.30111089	0.54995173	0.66414149	-1.0	-1.0	-1.0	-1.0	132.79186678	34.0	8.0	1.0
0.91866028	0.78260869	0.97474875	0.90151515	0.26305711	0.39968523	0.58930667	-1.0	-1.0	-1.0	-1.0	143.63056183	49.0	9.0	1.0
