train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.94230771	0.79166669	0.98497596	0.9375	0.19178313	0.40145436	0.60246408	-1.0	-1.0	-1.0	-1.0	12.36803246	99.0	0.0	1.0
0.95192307	0.875	0.98825814	0.95138889	0.17777607	0.29683337	0.75261781	-1.0	-1.0	-1.0	-1.0	25.51434255	126.0	1.0	1.0
0.90909094	0.73913044	0.97090268	0.81818182	0.27554384	0.49338624	0.48075018	-1.0	-1.0	-1.0	-1.0	35.19820309	43.0	2.0	1.0
1.0	1.0	1.0	1.0	0.03117747	0.11307514	1.0	-1.0	-1.0	-1.0	-1.0	67.64194131	500.0	3.0	1.0
0.91866028	0.9130435	0.98147936	0.92424242	0.21910942	0.30932301	0.83971912	-1.0	-1.0	-1.0	-1.0	78.68941951	81.0	4.0	1.0
0.94736844	0.9130435	0.98720267	0.92424242	0.18339474	0.25428188	0.83971912	-1.0	-1.0	-1.0	-1.0	92.28449631	116.0	5.0	1.0
0.88995218	0.9130435	0.96868204	0.89393939	0.30113897	0.41869965	0.82575758	-1.0	-1.0	-1.0	-1.0	102.25908804	35.0	6.0	1.0
0.91387558	0.82608694	0.97209313	0.91666667	0.27842337	0.38796934	0.65151515	-1.0	-1.0	-1.0	-1.0	111.99786592	45.0	7.0	1.0
0.88038278	0.82608694	0.96364552	0.78030303	0.30590513	0.5494644	0.66414149	-1.0	-1.0	-1.0	-1.0	122.1153295	33.0	8.0	1.0
0.91387558	0.78260869	0.97367276	0.90151515	0.26685607	0.4025844	0.58930667	-1.0	-1.0	-1.0	-1.0	131.8629477	48.0	9.0	1.0
