train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.69999999	0.53571427	0.885232	0.75510204	0.42829698	0.55199999	0.0	-1.0	-1.0	-1.0	-1.0	9.06455517	20.0	0.0	1.0
0.616	0.5714286	0.839288	0.74170918	0.48692313	0.55246556	0.0	-1.0	-1.0	-1.0	-1.0	17.63859725	8.0	1.0	1.0
0.648	0.5714286	0.859656	0.73469388	0.46140748	0.55872208	0.0	-1.0	-1.0	-1.0	-1.0	27.33064198	12.0	2.0	1.0
0.62	0.5714286	0.843888	0.70918367	0.48212025	0.57243186	0.0	-1.0	-1.0	-1.0	-1.0	36.15935969	8.0	3.0	1.0
0.76800001	0.6785714	0.92964	0.79145408	0.36629832	0.50243372	0.37492637	-1.0	-1.0	-1.0	-1.0	44.86603665	38.0	4.0	1.0
0.72000003	0.5714286	0.887432	0.81760204	0.43021265	0.48524788	0.03907738	-1.0	-1.0	-1.0	-1.0	52.75620508	20.0	5.0	1.0
0.71200001	0.64285713	0.883568	0.77614796	0.43342027	0.51937467	0.21384973	-1.0	-1.0	-1.0	-1.0	61.61804247	19.0	6.0	1.0
0.61199999	0.60714287	0.839616	0.74234694	0.48645419	0.55204529	0.0	-1.0	-1.0	-1.0	-1.0	70.02903628	8.0	7.0	1.0
0.70517927	0.55555558	0.88372407	0.77366255	0.43532765	0.52794558	-0.18665131	-1.0	-1.0	-1.0	-1.0	78.9190681	18.0	8.0	1.0
0.62948209	0.5925926	0.84224854	0.781893	0.48291564	0.51298577	0.0	-1.0	-1.0	-1.0	-1.0	87.14454198	9.0	9.0	1.0
