train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.93333334	0.5	0.99668981	0.76870748	0.23467605	0.46211383	0.24527623	-1.0	-1.0	-1.0	-1.0	4.18080974	44.0	0.0	1.0
0.73333335	0.42857143	0.94796296	0.67346939	0.36393401	0.53552878	0.14669541	-1.0	-1.0	-1.0	-1.0	7.67581129	17.0	1.0	1.0
0.98333335	0.64285713	0.99958333	0.85544218	0.20296296	0.40035316	0.50734038	-1.0	-1.0	-1.0	-1.0	12.75473094	56.0	2.0	1.0
0.85000002	0.5	0.98173611	0.73129252	0.29435995	0.49790582	0.24326682	-1.0	-1.0	-1.0	-1.0	16.60303092	29.0	3.0	1.0
0.88429755	0.61538464	0.99310156	0.79881657	0.26501125	0.44233736	0.43047302	-1.0	-1.0	-1.0	-1.0	20.58204627	35.0	4.0	1.0
0.73553717	0.61538464	0.95387382	0.69822485	0.34504631	0.51294202	0.45199316	-1.0	-1.0	-1.0	-1.0	24.18937182	20.0	5.0	1.0
0.86776859	0.61538464	0.98857091	0.76331361	0.27800441	0.48944175	0.48373984	-1.0	-1.0	-1.0	-1.0	27.9128201	32.0	6.0	1.0
1.0	0.84615386	1.0	0.93293886	0.02150437	0.34223622	0.77966102	-1.0	-1.0	-1.0	-1.0	44.36048794	331.0	7.0	1.0
0.67768598	0.46153846	0.91166359	0.66666667	0.39641047	0.53119266	0.20817277	-1.0	-1.0	-1.0	-1.0	47.56730294	13.0	8.0	1.0
0.70247936	0.46153846	0.92118025	0.69033531	0.38667485	0.51820236	0.23867967	-1.0	-1.0	-1.0	-1.0	50.69492793	14.0	9.0	1.0
