train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
1.0	0.83333331	1.0	0.9375	0.04923115	0.33721223	0.6761234	-1.0	-1.0	-1.0	-1.0	16.64656973	292.0	0.0	1.0
1.0	0.875	1.0	0.97222222	0.03528747	0.20441	0.75261781	-1.0	-1.0	-1.0	-1.0	36.95889473	373.0	1.0	1.0
1.0	0.78260869	1.0	0.89393939	0.06541122	0.41698489	0.56490196	-1.0	-1.0	-1.0	-1.0	53.67440367	228.0	2.0	1.0
1.0	0.95652175	1.0	1.0	0.01731074	0.0999018	0.91605722	-1.0	-1.0	-1.0	-1.0	85.0220232	500.0	3.0	1.0
1.0	0.9130435	1.0	0.96212121	0.05372752	0.25106317	0.83971912	-1.0	-1.0	-1.0	-1.0	104.10345793	274.0	4.0	1.0
1.0	0.95652175	1.0	1.0	0.01693377	0.09602454	0.91666667	-1.0	-1.0	-1.0	-1.0	134.87181544	500.0	5.0	1.0
0.88038278	0.9130435	0.96831574	0.89393939	0.31171721	0.45096025	0.82575758	-1.0	-1.0	-1.0	-1.0	140.8633256	27.0	6.0	1.0
0.94258374	0.82608694	0.98285296	0.93939394	0.22577406	0.31196997	0.65151515	-1.0	-1.0	-1.0	-1.0	148.70154119	63.0	7.0	1.0
0.96172249	0.78260869	0.99001854	0.84090909	0.16678788	0.4995313	0.58930667	-1.0	-1.0	-1.0	-1.0	158.1823802	98.0	8.0	1.0
0.92822969	0.82608694	0.98035759	0.90151515	0.23817356	0.38776571	0.6992059	-1.0	-1.0	-1.0	-1.0	165.75133038	52.0	9.0	1.0
