train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
1.0	0.86000001	1.0	0.95138889	0.03832344	0.31582841	0.69311221	-1.0	-1.0	-1.0	-1.0	21.07879806	220.0	0.0	1.0
1.0	0.88	1.0	0.96180556	0.05089846	0.26232889	0.73601476	-1.0	-1.0	-1.0	-1.0	38.96322823	191.0	1.0	1.0
0.97291195	0.81632656	0.99892484	0.87683824	0.11759129	0.40486079	0.58300061	-1.0	-1.0	-1.0	-1.0	49.58272839	91.0	2.0	1.0
0.99548531	0.87755102	0.99997962	0.94852941	0.05395557	0.30029115	0.72977941	-1.0	-1.0	-1.0	-1.0	66.64768338	182.0	3.0	1.0
0.9255079	0.75510204	0.98708783	0.88419118	0.21626769	0.419204	0.47589265	-1.0	-1.0	-1.0	-1.0	73.59122992	40.0	4.0	1.0
0.97742665	0.83673471	0.99917961	0.95588235	0.11658268	0.26664975	0.63220758	-1.0	-1.0	-1.0	-1.0	84.99110293	99.0	5.0	1.0
0.92776525	0.85714287	0.98552349	0.89522059	0.23214713	0.41776046	0.68971083	-1.0	-1.0	-1.0	-1.0	91.7378993	36.0	6.0	1.0
0.99774265	0.91836733	0.99993376	0.95955882	0.08323308	0.23818183	0.81826266	-1.0	-1.0	-1.0	-1.0	105.62253094	132.0	7.0	1.0
0.99097067	0.87755102	0.99978599	0.97058824	0.10156072	0.22992313	0.73987838	-1.0	-1.0	-1.0	-1.0	120.47635603	114.0	8.0	1.0
1.0	0.97959185	1.0	0.99283154	0.05850531	0.12184639	0.95652002	-1.0	-1.0	-1.0	-1.0	140.94664764	180.0	9.0	1.0
