train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.80000001	0.5	0.97240741	0.73979592	0.31204313	0.4867157	0.24504901	-1.0	-1.0	-1.0	-1.0	6.08631921	31.0	0.0	1.0
0.64999998	0.35714287	0.87634259	0.67006803	0.43314639	0.54021752	0.0	-1.0	-1.0	-1.0	-1.0	11.29013515	10.0	1.0	1.0
0.91666669	0.64285713	0.99324074	0.83843537	0.24990454	0.4194515	0.50734038	-1.0	-1.0	-1.0	-1.0	17.31085849	50.0	2.0	1.0
0.65833336	0.5	0.86601852	0.68197279	0.43543157	0.5187664	0.24326682	-1.0	-1.0	-1.0	-1.0	21.78476167	10.0	3.0	1.0
0.85123968	0.61538464	0.98003324	0.81065089	0.30319354	0.44620726	0.43047302	-1.0	-1.0	-1.0	-1.0	26.99480176	33.0	4.0	1.0
0.73553717	0.53846157	0.94142021	0.7061144	0.35546124	0.51221806	0.33146165	-1.0	-1.0	-1.0	-1.0	31.88113451	22.0	5.0	1.0
0.82644629	0.53846157	0.97049382	0.7495069	0.3166061	0.50066799	0.34993946	-1.0	-1.0	-1.0	-1.0	36.83885598	29.0	6.0	1.0
1.0	0.38461539	1.0	0.79881657	0.08911005	0.42897877	0.13380038	-1.0	-1.0	-1.0	-1.0	46.94870877	164.0	7.0	1.0
0.66115701	0.46153846	0.90014343	0.67061144	0.40404803	0.53256315	0.18443429	-1.0	-1.0	-1.0	-1.0	51.51976275	14.0	8.0	1.0
0.65289259	0.46153846	0.91485099	0.71203156	0.38898864	0.5122807	0.23867967	-1.0	-1.0	-1.0	-1.0	56.0766449	16.0	9.0	1.0
