train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.83076924	0.46666667	0.96872781	0.63333333	0.42599797	0.6013481	0.20134682	-1.0	-1.0	-1.0	-1.0	5.89941549	37.0	0.0	1.0
0.75384617	0.33333334	0.91908284	0.61111111	0.51232457	0.6305632	0.0	-1.0	-1.0	-1.0	-1.0	10.53041744	17.0	1.0	1.0
0.80000001	0.53333336	0.92804734	0.60444444	0.5296666	0.62399369	0.29515064	-1.0	-1.0	-1.0	-1.0	14.71536112	15.0	2.0	1.0
0.83076924	0.33333334	0.94461538	0.60444444	0.48604795	0.62192696	-0.02759211	-1.0	-1.0	-1.0	-1.0	19.28873515	22.0	3.0	1.0
0.87692308	0.46666667	0.97426036	0.70222222	0.42087814	0.59801459	0.23610007	-1.0	-1.0	-1.0	-1.0	24.45985556	37.0	4.0	1.0
0.77862597	0.5	0.93284191	0.57653061	0.50885648	0.63385695	0.24615385	-1.0	-1.0	-1.0	-1.0	28.97742105	18.0	5.0	1.0
0.90839696	0.5714286	0.98636443	0.70408163	0.35626245	0.57477552	0.3721042	-1.0	-1.0	-1.0	-1.0	34.9476161	58.0	6.0	1.0
0.90839696	0.42857143	0.98441233	0.7244898	0.36444929	0.5687871	0.13282872	-1.0	-1.0	-1.0	-1.0	40.92669606	55.0	7.0	1.0
0.81679392	0.5	0.96291009	0.63265306	0.4292855	0.61951745	0.24615582	-1.0	-1.0	-1.0	-1.0	46.1058979	34.0	8.0	1.0
0.70229006	0.21428572	0.88718606	0.31122449	0.57089835	0.67362911	-0.23000599	-1.0	-1.0	-1.0	-1.0	50.01331854	8.0	9.0	1.0
