train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.96153843	0.80000001	0.99690834	0.91319444	0.13582084	0.40115562	0.55308229	-1.0	-1.0	-1.0	-1.0	15.89783478	107.0	0.0	1.0
0.98868775	0.86000001	0.9996161	0.94965278	0.07856862	0.29495579	0.69534015	-1.0	-1.0	-1.0	-1.0	36.68956995	201.0	1.0	1.0
0.92776525	0.85714287	0.98519738	0.85477941	0.21518418	0.42687267	0.68163812	-1.0	-1.0	-1.0	-1.0	49.10396266	52.0	2.0	1.0
0.99097067	0.87755102	0.99878725	0.93014706	0.08958524	0.31764829	0.72977941	-1.0	-1.0	-1.0	-1.0	69.12565708	174.0	3.0	1.0
0.89841986	0.73469388	0.9670062	0.84926471	0.29083404	0.45770189	0.42290164	-1.0	-1.0	-1.0	-1.0	79.91313553	26.0	4.0	1.0
0.94582391	0.89795917	0.99300379	0.95588235	0.17538257	0.27603456	0.77864723	-1.0	-1.0	-1.0	-1.0	92.76917315	81.0	5.0	1.0
0.9051919	0.81632656	0.97434382	0.88602941	0.2661047	0.45039517	0.58300061	-1.0	-1.0	-1.0	-1.0	103.32397079	34.0	6.0	1.0
0.97065461	0.89795917	0.99789044	0.94117647	0.12659669	0.28178188	0.77247411	-1.0	-1.0	-1.0	-1.0	118.85362124	119.0	7.0	1.0
0.95936793	0.85714287	0.99645349	0.97058824	0.14653005	0.23156497	0.68104601	-1.0	-1.0	-1.0	-1.0	133.70270419	105.0	8.0	1.0
0.99097067	0.95918369	0.99972484	0.9874552	0.07859512	0.13407667	0.91218638	-1.0	-1.0	-1.0	-1.0	155.56190181	206.0	9.0	1.0
