train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.81538463	0.46666667	0.96050296	0.62222222	0.45058957	0.60682082	0.20134682	-1.0	-1.0	-1.0	-1.0	6.07976127	31.0	0.0	1.0
0.73846155	0.33333334	0.91807692	0.60222222	0.51290023	0.63254303	0.0	-1.0	-1.0	-1.0	-1.0	11.30420136	17.0	1.0	1.0
0.76153845	0.53333336	0.91715976	0.58888889	0.54312646	0.62619895	0.29515064	-1.0	-1.0	-1.0	-1.0	16.39079094	13.0	2.0	1.0
0.80769229	0.33333334	0.94032544	0.60444444	0.49238515	0.62292117	-0.02759211	-1.0	-1.0	-1.0	-1.0	21.84218907	21.0	3.0	1.0
0.86923075	0.46666667	0.97346154	0.71333333	0.41896498	0.59802145	0.23610007	-1.0	-1.0	-1.0	-1.0	27.86255574	38.0	4.0	1.0
0.77099234	0.5	0.92829672	0.57142857	0.51543075	0.63439018	0.24615385	-1.0	-1.0	-1.0	-1.0	32.35330606	17.0	5.0	1.0
0.89312977	0.5714286	0.98391702	0.70408163	0.36380023	0.57536286	0.3721042	-1.0	-1.0	-1.0	-1.0	38.44775367	56.0	6.0	1.0
0.90076333	0.5	0.98065381	0.71938776	0.37753206	0.57593024	0.24806947	-1.0	-1.0	-1.0	-1.0	44.24949837	51.0	7.0	1.0
0.82442749	0.5	0.96148243	0.63520408	0.4307332	0.6203804	0.24615582	-1.0	-1.0	-1.0	-1.0	49.65826511	34.0	8.0	1.0
0.70229006	0.21428572	0.88520482	0.30102041	0.57125372	0.67349917	-0.23000599	-1.0	-1.0	-1.0	-1.0	53.48793316	8.0	9.0	1.0
