train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.94230771	0.79166669	0.98613166	0.92361111	0.18492626	0.39759162	0.60246408	-1.0	-1.0	-1.0	-1.0	13.04354453	102.0	0.0	1.0
0.95192307	0.875	0.99045396	0.95833333	0.16467871	0.28559956	0.75261781	-1.0	-1.0	-1.0	-1.0	27.76462722	136.0	1.0	1.0
0.91866028	0.73913044	0.97371855	0.83333333	0.2640534	0.48741341	0.48075018	-1.0	-1.0	-1.0	-1.0	38.21395779	47.0	2.0	1.0
1.0	1.0	1.0	1.0	0.02815272	0.11297207	1.0	-1.0	-1.0	-1.0	-1.0	71.90830159	500.0	3.0	1.0
0.92344499	0.9130435	0.98278428	0.92424242	0.21453872	0.305462	0.83971912	-1.0	-1.0	-1.0	-1.0	84.36204958	82.0	4.0	1.0
0.95215309	0.9130435	0.99075113	0.93939394	0.16379134	0.24211551	0.83971912	-1.0	-1.0	-1.0	-1.0	99.45489526	133.0	5.0	1.0
0.88516748	0.9130435	0.96918569	0.89393939	0.30208972	0.42200744	0.82575758	-1.0	-1.0	-1.0	-1.0	109.13346648	34.0	6.0	1.0
0.91387558	0.82608694	0.97392459	0.92424242	0.27208883	0.37824151	0.65151515	-1.0	-1.0	-1.0	-1.0	119.91895866	47.0	7.0	1.0
0.88038278	0.82608694	0.96483597	0.78030303	0.30044252	0.5499835	0.66414149	-1.0	-1.0	-1.0	-1.0	129.44846535	34.0	8.0	1.0
0.91866028	0.78260869	0.97493189	0.90151515	0.26244414	0.39844704	0.58930667	-1.0	-1.0	-1.0	-1.0	139.92992616	49.0	9.0	1.0
