train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.89999998	0.5	0.99310185	0.76530612	0.25595924	0.46895882	0.24527623	-1.0	-1.0	-1.0	-1.0	4.61381984	40.0	0.0	1.0
0.73333335	0.42857143	0.94340278	0.67006803	0.36848947	0.5375843	0.14669541	-1.0	-1.0	-1.0	-1.0	7.9680481	17.0	1.0	1.0
0.97500002	0.64285713	0.99916667	0.85544218	0.21039529	0.40331873	0.50734038	-1.0	-1.0	-1.0	-1.0	12.64962888	56.0	2.0	1.0
0.79166669	0.5	0.96543981	0.71088435	0.32677835	0.50470382	0.24326682	-1.0	-1.0	-1.0	-1.0	16.38542604	24.0	3.0	1.0
0.87603307	0.61538464	0.99011907	0.80276134	0.27647656	0.44520408	0.43047302	-1.0	-1.0	-1.0	-1.0	20.31683493	34.0	4.0	1.0
0.74380165	0.61538464	0.95341848	0.70019724	0.34444994	0.51286197	0.45199316	-1.0	-1.0	-1.0	-1.0	23.70662498	21.0	5.0	1.0
0.85123968	0.61538464	0.98479157	0.76134122	0.28904426	0.49242195	0.48373984	-1.0	-1.0	-1.0	-1.0	27.45073915	31.0	6.0	1.0
1.0	0.84615386	1.0	0.92504931	0.02878259	0.35875404	0.77966102	-1.0	-1.0	-1.0	-1.0	42.18760967	296.0	7.0	1.0
0.67768598	0.46153846	0.91439565	0.6765286	0.39243552	0.53182894	0.20817277	-1.0	-1.0	-1.0	-1.0	45.42626476	14.0	8.0	1.0
0.70247936	0.46153846	0.92341142	0.69428008	0.38324228	0.51673275	0.23867967	-1.0	-1.0	-1.0	-1.0	48.56329823	15.0	9.0	1.0
