train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.98868775	0.83999997	0.99942671	0.92361111	0.0966259	0.36831975	0.64669258	-1.0	-1.0	-1.0	-1.0	19.03572416	140.0	0.0	1.0
0.99773753	0.89999998	0.99999488	0.95659722	0.04940273	0.26445895	0.78194744	-1.0	-1.0	-1.0	-1.0	45.52158117	246.0	1.0	1.0
0.94356662	0.81632656	0.99197958	0.86213235	0.18250963	0.42559624	0.58300061	-1.0	-1.0	-1.0	-1.0	57.61289406	63.0	2.0	1.0
0.99548531	0.87755102	0.9996535	0.94117647	0.06492075	0.3062309	0.72977941	-1.0	-1.0	-1.0	-1.0	80.90643811	200.0	3.0	1.0
0.89390516	0.75510204	0.97089412	0.84926471	0.28039736	0.44990867	0.47589265	-1.0	-1.0	-1.0	-1.0	90.17406011	27.0	4.0	1.0
0.95936793	0.89795917	0.99556176	0.95220588	0.16056797	0.27567199	0.77864723	-1.0	-1.0	-1.0	-1.0	103.79889131	83.0	5.0	1.0
0.90293455	0.79591835	0.97665721	0.89338235	0.2617327	0.442105	0.53918003	-1.0	-1.0	-1.0	-1.0	113.6022644	33.0	6.0	1.0
0.98419863	0.89795917	0.9990828	0.94669118	0.11079109	0.26593059	0.77247411	-1.0	-1.0	-1.0	-1.0	130.49769258	124.0	7.0	1.0
0.9751693	0.89795917	0.99826241	0.96875	0.1267153	0.22956011	0.77864723	-1.0	-1.0	-1.0	-1.0	146.51700974	112.0	8.0	1.0
0.99548531	0.97959185	0.99996433	0.9874552	0.06437129	0.122962	0.95652002	-1.0	-1.0	-1.0	-1.0	170.72794724	210.0	9.0	1.0
